id,Studyid,Study,e,tstat,Published,Pubyear,Australia,Canada,France,Germany,Japan,Sweden,usa,Developing,Start,End,Datayear,Timespan,Observations,Cross_section,Timeseries,Quarterly,Monthly,Carstock,Static,ols,iv,sur,ml,ecm,gls
526,73,DHW74,0.69,7.5,0,1974,0,1,0,0,0,0,0,0,1956,1974,1965.0,19,19,0,0,0,0,1,1,1,0,0,0,0,0
527,73,DHW74,0.69,7.5,0,1974,0,1,0,0,0,0,0,0,1956,1974,1965.0,19,19,0,0,0,0,1,1,1,0,0,0,0,0
528,73,DHW74,0.69,7.5,0,1974,0,1,0,0,0,0,0,0,1956,1974,1965.0,19,19,0,0,0,0,1,1,1,0,0,0,0,0
529,73,DHW74,0.69,7.5,0,1974,0,1,0,0,0,0,0,0,1956,1974,1965.0,19,19,0,0,0,0,1,1,1,0,0,0,0,0
530,73,DHW74,0.69,7.5,0,1974,0,1,0,0,0,0,0,0,1956,1974,1965.0,19,19,0,0,0,0,1,1,1,0,0,0,0,0
531,73,DHW74,0.69,7.5,0,1974,0,1,0,0,0,0,0,0,1956,1974,1965.0,19,19,0,0,0,0,1,1,1,0,0,0,0,0
532,73,DHW74,1.01,11.5,0,1974,0,1,0,0,0,0,0,0,1956,1974,1965.0,19,19,0,0,0,0,0,0,1,0,0,0,0,0
533,73,DHW74,0.83,10.5,0,1974,0,1,0,0,0,0,0,0,1956,1974,1965.0,19,19,0,0,0,0,1,0,1,0,0,0,0,0
534,73,DHW74,0.83,10.5,0,1974,0,1,0,0,0,0,0,0,1956,1974,1965.0,19,19,0,0,0,0,1,0,1,0,0,0,0,0
535,73,DHW74,0.83,10.5,0,1974,0,1,0,0,0,0,0,0,1956,1974,1965.0,19,19,0,0,0,0,1,0,1,0,0,0,0,0
536,73,DHW74,0.83,10.5,0,1974,0,1,0,0,0,0,0,0,1956,1974,1965.0,19,19,0,0,0,0,1,0,1,0,0,0,0,0
537,73,DHW74,0.83,10.5,0,1974,0,1,0,0,0,0,0,0,1956,1974,1965.0,19,19,0,0,0,0,1,0,1,0,0,0,0,0
538,73,DHW74,0.83,10.5,0,1974,0,1,0,0,0,0,0,0,1956,1974,1965.0,19,19,0,0,0,0,1,0,1,0,0,0,0,0
539,73,DHW74,0.83,10.5,0,1974,0,1,0,0,0,0,0,0,1956,1974,1965.0,19,19,0,0,0,0,1,0,1,0,0,0,0,0
540,73,DHW74,0.83,10.5,0,1974,0,1,0,0,0,0,0,0,1956,1974,1965.0,19,19,0,0,0,0,1,0,1,0,0,0,0,0
541,73,DHW74,1.57,7.7,0,1974,0,1,0,0,0,0,0,0,1956,1974,1965.0,19,19,0,0,0,0,1,0,1,0,0,0,0,0
542,73,DHW74,1.24,6.3,0,1974,0,1,0,0,0,0,0,0,1956,1974,1965.0,19,19,0,0,0,0,1,0,1,0,0,0,0,0
543,73,DHW74,1.24,6.3,0,1974,0,1,0,0,0,0,0,0,1956,1974,1965.0,19,19,0,0,0,0,1,0,1,0,0,0,0,0
544,73,DHW74,1.24,6.3,0,1974,0,1,0,0,0,0,0,0,1956,1974,1965.0,19,19,0,0,0,0,1,0,1,0,0,0,0,0
545,73,DHW74,1.24,6.3,0,1974,0,1,0,0,0,0,0,0,1956,1974,1965.0,19,19,0,0,0,0,1,0,1,0,0,0,0,0
546,73,DHW74,1.24,6.3,0,1974,0,1,0,0,0,0,0,0,1956,1974,1965.0,19,19,0,0,0,0,1,0,1,0,0,0,0,0
547,73,DHW74,1.24,6.3,0,1974,0,1,0,0,0,0,0,0,1956,1974,1965.0,19,19,0,0,0,0,1,0,1,0,0,0,0,0
548,73,DHW74,1.24,6.3,0,1974,0,1,0,0,0,0,0,0,1956,1974,1965.0,19,19,0,0,0,0,1,0,1,0,0,0,0,0
549,73,DHW74,1.24,6.3,0,1974,0,1,0,0,0,0,0,0,1956,1974,1965.0,19,19,0,0,0,0,1,0,1,0,0,0,0,0
559,73,DHW74,0.43,-10.1,0,1974,0,1,0,0,0,0,0,0,1956,1974,1965.0,19,19,0,0,0,0,1,1,1,0,0,0,0,0
560,73,DHW74,0.376,-9.1,0,1974,0,1,0,0,0,0,0,0,1956,1974,1965.0,19,19,0,0,0,0,1,1,1,0,0,0,0,0
561,73,DHW74,0.376,-9.1,0,1974,0,1,0,0,0,0,0,0,1956,1974,1965.0,19,19,0,0,0,0,1,1,1,0,0,0,0,0
562,73,DHW74,0.376,-9.1,0,1974,0,1,0,0,0,0,0,0,1956,1974,1965.0,19,19,0,0,0,0,1,1,1,0,0,0,0,0
563,73,DHW74,0.376,-9.1,0,1974,0,1,0,0,0,0,0,0,1956,1974,1965.0,19,19,0,0,0,0,1,1,1,0,0,0,0,0
564,73,DHW74,0.376,-9.1,0,1974,0,1,0,0,0,0,0,0,1956,1974,1965.0,19,19,0,0,0,0,1,1,1,0,0,0,0,0
565,73,DHW74,0.376,-9.1,0,1974,0,1,0,0,0,0,0,0,1956,1974,1965.0,19,19,0,0,0,0,1,1,1,0,0,0,0,0
566,73,DHW74,0.376,-9.1,0,1974,0,1,0,0,0,0,0,0,1956,1974,1965.0,19,19,0,0,0,0,1,1,1,0,0,0,0,0
567,73,DHW74,0.376,-9.1,0,1974,0,1,0,0,0,0,0,0,1956,1974,1965.0,19,19,0,0,0,0,1,1,1,0,0,0,0,0
568,74,DHW75,0.83,8.03,0,1975,0,1,0,0,0,0,0,0,1956,1972,1964.0,17,17,0,0,0,0,1,1,1,0,0,0,0,0
569,74,DHW75,0.82,8.31,0,1975,0,1,0,0,0,0,0,0,1956,1972,1964.0,17,17,0,0,0,0,1,1,1,0,0,0,0,0
570,74,DHW75,0.82,8.31,0,1975,0,1,0,0,0,0,0,0,1956,1972,1964.0,17,17,0,0,0,0,1,1,1,0,0,0,0,0
571,74,DHW75,0.82,8.31,0,1975,0,1,0,0,0,0,0,0,1956,1972,1964.0,17,17,0,0,0,0,1,1,1,0,0,0,0,0
572,74,DHW75,0.82,8.31,0,1975,0,1,0,0,0,0,0,0,1956,1972,1964.0,17,17,0,0,0,0,1,1,1,0,0,0,0,0
573,74,DHW75,0.82,8.31,0,1975,0,1,0,0,0,0,0,0,1956,1972,1964.0,17,17,0,0,0,0,1,1,1,0,0,0,0,0
574,74,DHW75,0.82,8.31,0,1975,0,1,0,0,0,0,0,0,1956,1972,1964.0,17,17,0,0,0,0,1,1,1,0,0,0,0,0
575,74,DHW75,0.82,8.31,0,1975,0,1,0,0,0,0,0,0,1956,1972,1964.0,17,17,0,0,0,0,1,1,1,0,0,0,0,0
576,74,DHW75,0.82,8.31,0,1975,0,1,0,0,0,0,0,0,1956,1972,1964.0,17,17,0,0,0,0,1,1,1,0,0,0,0,0
577,74,DHW75,0.91,7.41,0,1975,0,1,0,0,0,0,0,0,1956,1972,1964.0,17,17,0,0,0,0,1,0,1,0,0,0,0,0
578,74,DHW75,0.91,7.3,0,1975,0,1,0,0,0,0,0,0,1956,1972,1964.0,17,17,0,0,0,0,1,0,1,0,0,0,0,0
579,74,DHW75,0.91,7.3,0,1975,0,1,0,0,0,0,0,0,1956,1972,1964.0,17,17,0,0,0,0,1,0,1,0,0,0,0,0
580,74,DHW75,0.91,7.3,0,1975,0,1,0,0,0,0,0,0,1956,1972,1964.0,17,17,0,0,0,0,1,0,1,0,0,0,0,0
581,74,DHW75,0.91,7.3,0,1975,0,1,0,0,0,0,0,0,1956,1972,1964.0,17,17,0,0,0,0,1,0,1,0,0,0,0,0
582,74,DHW75,0.91,7.3,0,1975,0,1,0,0,0,0,0,0,1956,1972,1964.0,17,17,0,0,0,0,1,0,1,0,0,0,0,0
583,74,DHW75,0.91,7.3,0,1975,0,1,0,0,0,0,0,0,1956,1972,1964.0,17,17,0,0,0,0,1,0,1,0,0,0,0,0
584,74,DHW75,0.91,7.3,0,1975,0,1,0,0,0,0,0,0,1956,1972,1964.0,17,17,0,0,0,0,1,0,1,0,0,0,0,0
585,74,DHW75,0.91,7.3,0,1975,0,1,0,0,0,0,0,0,1956,1972,1964.0,17,17,0,0,0,0,1,0,1,0,0,0,0,0
604,74,DHW75,0.37,8.6,0,1975,0,1,0,0,0,0,0,0,1956,1972,1964.0,17,17,0,0,0,0,1,1,1,0,0,0,0,0
605,74,DHW75,0.36,8.0,0,1975,0,1,0,0,0,0,0,0,1956,1972,1964.0,17,17,0,0,0,0,1,1,1,0,0,0,0,0
606,74,DHW75,0.36,8.0,0,1975,0,1,0,0,0,0,0,0,1956,1972,1964.0,17,17,0,0,0,0,1,1,1,0,0,0,0,0
607,74,DHW75,0.36,8.0,0,1975,0,1,0,0,0,0,0,0,1956,1972,1964.0,17,17,0,0,0,0,1,1,1,0,0,0,0,0
608,74,DHW75,0.36,8.0,0,1975,0,1,0,0,0,0,0,0,1956,1972,1964.0,17,17,0,0,0,0,1,1,1,0,0,0,0,0
609,74,DHW75,0.36,8.0,0,1975,0,1,0,0,0,0,0,0,1956,1972,1964.0,17,17,0,0,0,0,1,1,1,0,0,0,0,0
610,74,DHW75,0.36,8.0,0,1975,0,1,0,0,0,0,0,0,1956,1972,1964.0,17,17,0,0,0,0,1,1,1,0,0,0,0,0
611,74,DHW75,0.36,8.0,0,1975,0,1,0,0,0,0,0,0,1956,1972,1964.0,17,17,0,0,0,0,1,1,1,0,0,0,0,0
612,74,DHW75,0.36,8.0,0,1975,0,1,0,0,0,0,0,0,1956,1972,1964.0,17,17,0,0,0,0,1,1,1,0,0,0,0,0
697,78,Don84d=Don87,1.09,15.723,1,1984,1,0,0,0,0,0,0,0,1955,1976,1965.5,22,22,0,1,0,0,0,1,0,0,0,0,0,0
912,83,Dro84,1.13,12.4,1,1984,0,0,0,0,0,0,0,0,1977,1977,1977.0,1,1,1,0,0,0,0,1,0,0,0,1,0,0
913,83,Dro84,0.83,2.5,1,1984,0,0,0,0,0,0,0,0,1977,1977,1977.0,1,1,1,0,0,0,1,1,0,0,0,1,0,0
920,87,E&S93,-0.27,-2.231404958677686,0,1993,0,0,0,0,0,0,0,0,1970,1988,1979.0,19,19,0,1,0,0,1,1,0,0,0,1,0,0
921,87,E&S93,0.22,0.5250596658711217,0,1993,0,0,1,0,0,0,0,0,1970,1988,1979.0,19,19,0,1,0,0,1,1,0,0,0,1,0,0
922,87,E&S93,0.21,0.27851458885941643,0,1993,0,0,0,1,0,0,0,0,1970,1988,1979.0,19,19,0,1,0,0,1,1,0,0,0,1,0,0
923,87,E&S93,2.03,4.2468619246861925,0,1993,0,0,0,0,0,0,0,0,1970,1988,1979.0,19,19,0,1,0,0,1,1,0,0,0,1,0,0
924,87,E&S93,-0.37,-2.3270440251572326,0,1993,0,0,0,0,1,0,0,0,1970,1988,1979.0,19,19,0,1,0,0,1,1,0,0,0,1,0,0
925,87,E&S93,0.54,1.5041782729805016,0,1993,0,0,0,0,0,0,0,0,1970,1988,1979.0,19,19,0,1,0,0,1,1,0,0,0,1,0,0
926,87,E&S93,-0.02,-0.07905138339920949,0,1993,0,0,0,0,0,1,0,0,1970,1988,1979.0,19,19,0,1,0,0,1,1,0,0,0,1,0,0
927,87,E&S93,0.59,2.0557491289198606,0,1993,0,0,0,0,0,0,0,0,1970,1988,1979.0,19,19,0,1,0,0,1,1,0,0,0,1,0,0
928,87,E&S93,0.18,0.8955223880597014,0,1993,0,0,0,0,0,0,1,0,1970,1988,1979.0,19,19,0,1,0,0,1,1,0,0,0,1,0,0
930,89,Elt03,0.0367,2.11,1,2003,0,0,0,0,0,0,0,1,1975,2000,1987.5,26,26,0,1,0,0,1,1,1,0,0,0,0,0
931,90,Elt04,0.0367,2.11,1,2004,0,0,0,0,0,0,0,1,1980,2000,1990.0,21,21,0,1,0,0,1,1,1,0,0,0,0,0
932,91,Elt93,0.1466,2.045,1,1993,0,1,0,0,0,0,0,0,1969,1988,1978.5,20,20,0,0,0,0,1,1,1,0,0,0,0,0
938,93,Elt96c,0.1213,1.543,1,1996,0,0,0,0,0,0,0,1,1975,1989,1982.0,15,15,0,1,0,0,0,1,0,0,0,0,1,0
939,93,Elt96c,0.4219,4.714,1,1996,0,0,0,0,0,0,0,1,1975,1989,1982.0,15,15,0,0,0,0,0,1,0,0,0,0,1,0
942,94,Elt99,0.0367,2.11,1,1999,0,0,0,0,0,0,0,1,1975,1995,1985.0,21,21,0,1,0,0,1,1,1,0,0,0,0,0
948,96,F&G86,-0.039,-0.12,0,1986,0,0,0,1,0,0,0,0,1968,1983,1975.5,16,16,0,1,0,0,1,1,1,0,0,0,0,0
949,96,F&G86,-0.224,-0.12,0,1986,0,0,0,1,0,0,0,0,1968,1983,1975.5,16,16,0,1,0,0,1,1,1,0,0,0,0,0
950,96,F&G86,-0.108,-0.33,0,1986,0,0,0,1,0,0,0,0,1968,1983,1975.5,16,16,0,1,0,0,1,1,0,0,0,0,0,0
951,96,F&G86,0.134,0.43,0,1986,0,0,0,1,0,0,0,0,1968,1983,1975.5,16,16,0,1,0,0,1,1,0,0,0,0,0,0
952,96,F&G86,0.247,0.97,0,1986,0,0,0,1,0,0,0,0,1968,1983,1975.5,16,16,0,1,0,0,1,1,0,0,0,0,0,0
953,96,F&G86,0.203,0.79,0,1986,0,0,0,1,0,0,0,0,1968,1983,1975.5,16,16,0,1,0,0,1,1,0,0,0,0,0,0
954,96,F&G86,0.315,1.19,0,1986,0,0,0,1,0,0,0,0,1968,1983,1975.5,16,16,0,1,0,0,1,1,0,0,0,0,0,0
955,96,F&G86,0.231,0.92,0,1986,0,0,0,1,0,0,0,0,1968,1983,1975.5,16,16,0,1,0,0,1,1,0,0,0,0,0,0
956,96,F&G86,0.246,1.09,0,1986,0,0,0,1,0,0,0,0,1968,1983,1975.5,16,16,0,1,0,0,1,1,0,0,0,0,0,0
957,97,F&S95=Fra95=S&F94=Ste90,1.15,6.16,0,1995,0,0,0,0,0,0,0,0,1970,1970,1970.0,1,1,1,0,0,0,0,1,1,0,0,0,0,0
958,97,F&S95=Fra95=S&F94=Ste90,1.25,6.86,0,1995,0,0,0,0,0,0,0,0,1971,1971,1971.0,1,1,1,0,0,0,0,1,1,0,0,0,0,0
959,97,F&S95=Fra95=S&F94=Ste90,1.23,7.15,0,1995,0,0,0,0,0,0,0,0,1972,1972,1972.0,1,1,1,0,0,0,0,1,1,0,0,0,0,0
960,97,F&S95=Fra95=S&F94=Ste90,1.39,8.5,0,1995,0,0,0,0,0,0,0,0,1973,1973,1973.0,1,1,1,0,0,0,0,1,1,0,0,0,0,0
961,97,F&S95=Fra95=S&F94=Ste90,1.28,6.95,0,1995,0,0,0,0,0,0,0,0,1974,1974,1974.0,1,1,1,0,0,0,0,1,1,0,0,0,0,0
962,97,F&S95=Fra95=S&F94=Ste90,1.2,5.62,0,1995,0,0,0,0,0,0,0,0,1975,1975,1975.0,1,1,1,0,0,0,0,1,1,0,0,0,0,0
963,97,F&S95=Fra95=S&F94=Ste90,1.25,6.12,0,1995,0,0,0,0,0,0,0,0,1976,1976,1976.0,1,1,1,0,0,0,0,1,1,0,0,0,0,0
964,97,F&S95=Fra95=S&F94=Ste90,1.26,6.8,0,1995,0,0,0,0,0,0,0,0,1977,1977,1977.0,1,1,1,0,0,0,0,1,1,0,0,0,0,0
965,97,F&S95=Fra95=S&F94=Ste90,0.92,4.68,0,1995,0,0,0,0,0,0,0,0,1978,1978,1978.0,1,1,1,0,0,0,0,1,1,0,0,0,0,0
966,97,F&S95=Fra95=S&F94=Ste90,0.92,3.96,0,1995,0,0,0,0,0,0,0,0,1979,1979,1979.0,1,1,1,0,0,0,0,1,1,0,0,0,0,0
967,97,F&S95=Fra95=S&F94=Ste90,0.88,4.83,0,1995,0,0,0,0,0,0,0,0,1980,1980,1980.0,1,1,1,0,0,0,0,1,1,0,0,0,0,0
968,97,F&S95=Fra95=S&F94=Ste90,1.08,5.93,0,1995,0,0,0,0,0,0,0,0,1981,1981,1981.0,1,1,1,0,0,0,0,1,1,0,0,0,0,0
969,97,F&S95=Fra95=S&F94=Ste90,0.82,3.98,0,1995,0,0,0,0,0,0,0,0,1982,1982,1982.0,1,1,1,0,0,0,0,1,1,0,0,0,0,0
970,97,F&S95=Fra95=S&F94=Ste90,1.0,4.9,0,1995,0,0,0,0,0,0,0,0,1983,1983,1983.0,1,1,1,0,0,0,0,1,1,0,0,0,0,0
971,97,F&S95=Fra95=S&F94=Ste90,0.82,3.79,0,1995,0,0,0,0,0,0,0,0,1984,1984,1984.0,1,1,1,0,0,0,0,1,1,0,0,0,0,0
972,97,F&S95=Fra95=S&F94=Ste90,1.02,4.6,0,1995,0,0,0,0,0,0,0,0,1985,1985,1985.0,1,1,1,0,0,0,0,1,1,0,0,0,0,0
979,97,F&S95=Fra95=S&F94=Ste90,1.09,6.08,0,1995,0,0,0,0,0,0,0,0,1963,1985,1974.0,23,23,0,0,0,0,0,1,1,0,0,0,0,0
988,98,FCL91,1.188,5.69,0,1991,0,0,1,0,0,0,0,0,1962,1990,1976.0,29,29,0,1,0,0,1,1,1,0,0,0,0,0
989,98,FCL91,0.653,16.76,0,1991,0,0,1,0,0,0,0,0,1962,1990,1976.0,29,29,0,1,0,0,1,1,0,0,0,0,0,0
1143,107,Fra94=Ste90,0.04,0.19,0,1994,0,0,0,0,0,0,0,0,1970,1970,1970.0,1,1,1,0,0,0,1,1,1,0,0,0,0,0
1144,107,Fra94=Ste90,0.15,0.65,0,1994,0,0,0,0,0,0,0,0,1971,1971,1971.0,1,1,1,0,0,0,1,1,1,0,0,0,0,0
1145,107,Fra94=Ste90,0.18,0.82,0,1994,0,0,0,0,0,0,0,0,1972,1972,1972.0,1,1,1,0,0,0,1,1,1,0,0,0,0,0
1146,107,Fra94=Ste90,0.32,1.19,0,1994,0,0,0,0,0,0,0,0,1973,1973,1973.0,1,1,1,0,0,0,1,1,1,0,0,0,0,0
1147,107,Fra94=Ste90,0.18,0.59,0,1994,0,0,0,0,0,0,0,0,1974,1974,1974.0,1,1,1,0,0,0,1,1,1,0,0,0,0,0
1148,107,Fra94=Ste90,0.02,0.06,0,1994,0,0,0,0,0,0,0,0,1975,1975,1975.0,1,1,1,0,0,0,1,1,1,0,0,0,0,0
1149,107,Fra94=Ste90,-0.03,-0.11,0,1994,0,0,0,0,0,0,0,0,1976,1976,1976.0,1,1,1,0,0,0,1,1,1,0,0,0,0,0
1150,107,Fra94=Ste90,0.15,0.5,0,1994,0,0,0,0,0,0,0,0,1977,1977,1977.0,1,1,1,0,0,0,1,1,1,0,0,0,0,0
1151,107,Fra94=Ste90,0.14,0.49,0,1994,0,0,0,0,0,0,0,0,1978,1978,1978.0,1,1,1,0,0,0,1,1,1,0,0,0,0,0
1152,107,Fra94=Ste90,-0.18,-0.6,0,1994,0,0,0,0,0,0,0,0,1979,1979,1979.0,1,1,1,0,0,0,1,1,1,0,0,0,0,0
1153,107,Fra94=Ste90,-0.04,-0.18,0,1994,0,0,0,0,0,0,0,0,1980,1980,1980.0,1,1,1,0,0,0,1,1,1,0,0,0,0,0
1154,107,Fra94=Ste90,-0.16,-0.76,0,1994,0,0,0,0,0,0,0,0,1981,1981,1981.0,1,1,1,0,0,0,1,1,1,0,0,0,0,0
1155,107,Fra94=Ste90,-0.17,-0.61,0,1994,0,0,0,0,0,0,0,0,1982,1982,1982.0,1,1,1,0,0,0,1,1,1,0,0,0,0,0
1156,107,Fra94=Ste90,-0.14,-0.58,0,1994,0,0,0,0,0,0,0,0,1983,1983,1983.0,1,1,1,0,0,0,1,1,1,0,0,0,0,0
1157,107,Fra94=Ste90,-0.1,-0.37,0,1994,0,0,0,0,0,0,0,0,1984,1984,1984.0,1,1,1,0,0,0,1,1,1,0,0,0,0,0
1158,107,Fra94=Ste90,-0.02,-0.06,0,1994,0,0,0,0,0,0,0,0,1985,1985,1985.0,1,1,1,0,0,0,1,1,1,0,0,0,0,0
1159,107,Fra94=Ste90,1.17,12.15,0,1994,0,0,0,0,0,0,0,0,1970,1970,1970.0,1,1,1,0,0,0,0,1,1,0,0,0,0,0
1160,107,Fra94=Ste90,1.18,13.31,0,1994,0,0,0,0,0,0,0,0,1971,1971,1971.0,1,1,1,0,0,0,0,1,1,0,0,0,0,0
1161,107,Fra94=Ste90,1.15,12.66,0,1994,0,0,0,0,0,0,0,0,1972,1972,1972.0,1,1,1,0,0,0,0,1,1,0,0,0,0,0
1162,107,Fra94=Ste90,1.12,11.05,0,1994,0,0,0,0,0,0,0,0,1973,1973,1973.0,1,1,1,0,0,0,0,1,1,0,0,0,0,0
1163,107,Fra94=Ste90,0.98,9.3,0,1994,0,0,0,0,0,0,0,0,1974,1974,1974.0,1,1,1,0,0,0,0,1,1,0,0,0,0,0
1164,107,Fra94=Ste90,0.99,10.37,0,1994,0,0,0,0,0,0,0,0,1975,1975,1975.0,1,1,1,0,0,0,0,1,1,0,0,0,0,0
1165,107,Fra94=Ste90,0.99,10.14,0,1994,0,0,0,0,0,0,0,0,1976,1976,1976.0,1,1,1,0,0,0,0,1,1,0,0,0,0,0
1166,107,Fra94=Ste90,0.97,10.36,0,1994,0,0,0,0,0,0,0,0,1977,1977,1977.0,1,1,1,0,0,0,0,1,1,0,0,0,0,0
1167,107,Fra94=Ste90,0.93,13.8,0,1994,0,0,0,0,0,0,0,0,1978,1978,1978.0,1,1,1,0,0,0,0,1,1,0,0,0,0,0
1168,107,Fra94=Ste90,0.92,10.1,0,1994,0,0,0,0,0,0,0,0,1979,1979,1979.0,1,1,1,0,0,0,0,1,1,0,0,0,0,0
1169,107,Fra94=Ste90,0.95,14.55,0,1994,0,0,0,0,0,0,0,0,1980,1980,1980.0,1,1,1,0,0,0,0,1,1,0,0,0,0,0
1170,107,Fra94=Ste90,1.06,14.19,0,1994,0,0,0,0,0,0,0,0,1981,1981,1981.0,1,1,1,0,0,0,0,1,1,0,0,0,0,0
1171,107,Fra94=Ste90,0.94,11.3,0,1994,0,0,0,0,0,0,0,0,1982,1982,1982.0,1,1,1,0,0,0,0,1,1,0,0,0,0,0
1172,107,Fra94=Ste90,0.97,12.3,0,1994,0,0,0,0,0,0,0,0,1983,1983,1983.0,1,1,1,0,0,0,0,1,1,0,0,0,0,0
1173,107,Fra94=Ste90,0.96,12.36,0,1994,0,0,0,0,0,0,0,0,1984,1984,1984.0,1,1,1,0,0,0,0,1,1,0,0,0,0,0
1174,107,Fra94=Ste90,0.72,6.17,0,1994,0,0,0,0,0,0,0,0,1985,1985,1985.0,1,1,1,0,0,0,0,1,1,0,0,0,0,0
1175,107,Fra94=Ste90,1.26,39.1,0,1994,0,0,0,0,0,0,0,0,1963,1985,1974.0,23,23,0,0,0,0,0,1,1,0,0,0,0,0
1176,107,Fra94=Ste90,1.34,48.5,0,1994,0,0,0,0,0,0,0,0,1963,1985,1974.0,23,23,0,0,0,0,0,1,1,0,0,0,0,0
1177,107,Fra94=Ste90,0.27,5.31,0,1994,0,0,0,0,0,0,0,0,1963,1985,1974.0,23,23,0,0,0,0,1,1,1,0,0,0,0,0
1179,107,Fra94=Ste90,0.8,8.1,0,1994,0,0,0,0,0,0,0,0,1963,1985,1974.0,23,23,0,0,0,0,0,1,0,0,0,0,0,1
1180,107,Fra94=Ste90,0.73,11.6,0,1994,0,0,0,0,0,0,0,0,1963,1985,1974.0,23,23,0,0,0,0,1,1,0,0,0,0,0,1
1183,107,Fra94=Ste90,0.73,11.6,0,1994,0,0,0,0,0,0,0,0,1963,1985,1974.0,23,23,0,0,0,0,1,1,0,0,0,0,0,1
1186,107,Fra94=Ste90,0.51,13.9,0,1994,0,0,0,0,0,0,0,0,1963,1985,1974.0,23,23,0,0,0,0,1,1,0,0,0,0,0,1
1189,107,Fra94=Ste90,0.66,13.5,0,1994,0,0,0,0,0,0,0,0,1963,1985,1974.0,23,23,0,0,0,0,1,1,0,0,0,0,0,1
1213,107,Fra94=Ste90,0.72,10.81,0,1994,0,1,0,0,0,0,0,0,1960,1985,1972.5,26,26,0,1,0,0,0,1,0,0,0,0,0,1
1214,107,Fra94=Ste90,0.74,8.24,0,1994,0,0,0,0,0,0,1,0,1960,1985,1972.5,26,26,0,1,0,0,0,1,0,0,0,0,0,1
1215,107,Fra94=Ste90,1.32,11.97,0,1994,0,0,0,0,0,0,0,0,1960,1985,1972.5,26,26,0,1,0,0,0,1,0,0,0,0,0,1
1216,107,Fra94=Ste90,1.29,36.46,0,1994,0,0,0,0,0,0,0,0,1960,1985,1972.5,26,26,0,1,0,0,0,1,0,0,0,0,0,1
1217,107,Fra94=Ste90,0.72,11.17,0,1994,0,0,0,0,0,0,0,0,1960,1985,1972.5,26,26,0,1,0,0,0,1,0,0,0,0,0,1
1218,107,Fra94=Ste90,1.46,14.15,0,1994,0,0,0,0,0,0,0,0,1960,1985,1972.5,26,26,0,1,0,0,0,1,0,0,0,0,0,1
1219,107,Fra94=Ste90,1.26,26.32,0,1994,0,0,1,0,0,0,0,0,1960,1985,1972.5,26,26,0,1,0,0,0,1,0,0,0,0,0,1
1220,107,Fra94=Ste90,1.8,13.5,0,1994,0,0,0,1,0,0,0,0,1960,1985,1972.5,26,26,0,1,0,0,0,1,0,0,0,0,0,1
1221,107,Fra94=Ste90,1.76,13.75,0,1994,0,0,0,0,0,0,0,0,1960,1985,1972.5,26,26,0,1,0,0,0,1,0,0,0,0,0,1
1222,107,Fra94=Ste90,1.42,21.1,0,1994,0,0,0,0,0,0,0,0,1960,1985,1972.5,26,26,0,1,0,0,0,1,0,0,0,0,0,1
1223,107,Fra94=Ste90,1.48,9.89,0,1994,0,0,0,0,0,0,0,0,1960,1985,1972.5,26,26,0,1,0,0,0,1,0,0,0,0,0,1
1224,107,Fra94=Ste90,1.06,15.41,0,1994,0,0,0,0,0,0,0,0,1960,1985,1972.5,26,26,0,1,0,0,0,1,0,0,0,0,0,1
1225,107,Fra94=Ste90,1.34,17.79,0,1994,0,0,0,0,0,0,0,0,1960,1985,1972.5,26,26,0,1,0,0,0,1,0,0,0,0,0,1
1226,107,Fra94=Ste90,2.03,7.31,0,1994,0,0,0,0,0,0,0,0,1960,1985,1972.5,26,26,0,1,0,0,0,1,0,0,0,0,0,1
1227,107,Fra94=Ste90,2.42,25.18,0,1994,0,0,0,0,0,0,0,0,1960,1985,1972.5,26,26,0,1,0,0,0,1,0,0,0,0,0,1
1228,107,Fra94=Ste90,1.41,14.9,0,1994,0,0,0,0,0,1,0,0,1950,1985,1967.5,36,36,0,1,0,0,0,1,0,0,0,0,0,1
1229,107,Fra94=Ste90,1.77,19.74,0,1994,0,0,0,0,0,0,0,0,1960,1985,1972.5,26,26,0,1,0,0,0,1,0,0,0,0,0,1
1230,107,Fra94=Ste90,1.54,13.1,0,1994,0,0,0,0,0,0,0,0,1960,1985,1972.5,26,26,0,1,0,0,0,1,0,0,0,0,0,1
1231,107,Fra94=Ste90,0.86,16.2,0,1994,1,0,0,0,0,0,0,0,1960,1985,1972.5,26,26,0,1,0,0,0,1,0,0,0,0,0,1
1232,107,Fra94=Ste90,1.37,30.77,0,1994,0,0,0,0,1,0,0,0,1960,1985,1972.5,26,26,0,1,0,0,0,1,0,0,0,0,0,1
1233,107,Fra94=Ste90,1.19,12.09,0,1994,0,0,0,0,0,0,0,0,1960,1985,1972.5,26,26,0,1,0,0,0,1,0,0,0,0,0,1
1234,107,Fra94=Ste90,0.34,0.76,0,1994,0,1,0,0,0,0,0,0,1960,1985,1972.5,26,26,0,1,0,0,1,1,0,0,0,0,0,1
1235,107,Fra94=Ste90,0.55,2.98,0,1994,0,0,0,0,0,0,1,0,1960,1985,1972.5,26,26,0,1,0,0,1,1,0,0,0,0,0,1
1236,107,Fra94=Ste90,-0.35,-0.79,0,1994,0,0,0,0,0,0,0,0,1960,1985,1972.5,26,26,0,1,0,0,1,1,0,0,0,0,0,1
