Idstudy,IdEstimate,Title,Author,Author_Affiliation,Journal_Name,Num_Citations,Year,Model_Class,Model_Paradigm,Publication_Status,Augmented_base_model,Augmentation_Description,Augmentation_Category,Ramsey_Rule,HH_Included,Firms_Included,Banks_Included,Government_Included,HH_Maximization_Type,HH_Maximized_Vars,Producer_Type,Producer_Assumption,Other_Agent_Included,Other_Agent_Assumptions,Empirical_Research,Country,Calibration_Frequency,Nominal_Friction_Type,Wage_Rigidity_Type,Money_Demand_Tech,Indexation_Type,Flexible_Price_Assumption,Exogenous_Inflation,Growth_Included,Households_discount_factor,Consumption_curvature_parameter,Disutility_of_labor,Inverse_of_labor_supply_elastici,Money_curvature_parameter,Loan_to_value_ratio,Labor_share_of_output,Depositors_discount_factor,Price_adjustment_cost,Elasticity_of_substitution_betwe,AR1_coefficient_of_TFP,Std_dev_to_TFP_shock,Zero_Lower_Bound,Results_Table,Results_Inflation,Inflation_Unit,Horizon,Results_Inflation_CI_Low,Results_Inflation_CI_High,Results_Inflation_CI_Level,Results_Inflation_Assumption,Preferred_Estimate,Reason_for_Preferred,Std_Dev_Inflation,SE_Derivation,Interest_Rate,Impact_Factor,Policy_Regime,Shock_Type,Welfare_Criterion,Steady_State_Type,Sensitivity_Type,Expectations,Sample_Size,Sample_Period_Start,Sample_Period_End,Estimator_Type,Impact_Factor_Source,Num_Citations_Source,Results_Inflation_Annualized_Pct,Unit_Mixed_In_Paper,Outlier_Flag,Manual_Review_Required,Affiliation_Class,Estimate,SE_from_CI,SE_reported,SE_bootstrap,SE,SE_source,se_is_genuine,Estimate_win,SE_win,tstat,precision,PR_Estimated_policy,PR_Friedman_rule,PR_Inflation_targeting,PR_Laissez_faire,PR_Optimized_Taylor_rule,PR_Other,PR_Ramsey,PR_Ramsey_discretion,PR_Taylor_rule,PR_Zero_inflation,SHK_Cost_push,SHK_Financial,SHK_Government_spending,SHK_Markup,SHK_Multiple,SHK_Preference,SHK_Risk_premium,SHK_TFP,SHK_Wage_markup,WC_conditional_efficient_SS,WC_consumption_equivalent,WC_first_order_approx,WC_second_order_approx,WC_unconditional,SST_deterministic,SST_stochastic,SST_transition,SEN_baseline,SEN_comparison,SEN_extension,SEN_robustness_mechanism,SEN_robustness_parameter,EXP_adaptive,EXP_boundedly_rational,EXP_heterogeneous,EXP_learning,EXP_rational,EST_Bayesian,EST_GMM,EST_calibration,NFT_Calvo_prices,NFT_Calvo_prices_and_wages,NFT_Rotemberg_prices,NFT_Taylor_contracts,NFT_flexible,NFT_information_friction,NFT_menu_cost,NFT_other,WRT_Calvo_wages,WRT_DNWR,WRT_Rotemberg_wages,WRT_Taylor_wages,WRT_none,WRT_other,WRT_search_and_matching,WRT_sticky_real_wages,MDT_CIA,MDT_MIU,MDT_cashless,MDT_none,MDT_transactions_technology,IND_hybrid,IND_none,IND_past_inflation,IND_trend_inflation,PUB_NBER_WP,PUB_preprint,PUB_published,PUB_working_paper,MC_DSGE,MP_New_Keynesian,AUG_ZLB,AUG_financial_frictions,AUG_fiscal_policy,AUG_heterogeneous_agents,AUG_labor_market_frictions,AUG_open_economy,AUG_other,HZ_long_run,HZ_short_run,FlexiblePrices,StickyPrices,ZLB,ExogInfl,Growth,Ramsey,Preferred,LCitations,LIF
9095,2,Optimal Monetary Policy under Rigid Wages and Decreasing Returns,"Kohlbrecher, Britta (2016)",Friedrich-Alexander-Universität (FAU) Erlangen-Nürnberg,Beiträge zur Jahrestagung des Vereins für Socialpolitik,1.0,2016.0,DSGE,New Keynesian,working_paper,1.0,"New Keynesian model with search and matching labor market frictions, real wage rigidity, and decreasing returns to scale in production. Features Rotemberg price adjustment costs, large firms with multiple employees, and a wage rule rigid with r",,1.0,1.0,1.0,0.0,0.0,expected utility,consumption,"retail firms, wholesale firms",retail firms: perfect competition with CES aggregation; wholesale firms: monopolistic competition with search frictions and Rotemberg price adjustment costs,0.0,,0.0,US,Q,Rotemberg_prices,sticky_real_wages,cashless,,0.0,0.0,0.0,0.99,2.0,,,,,0.66,,61.0,11.0,0.96,0.00965,0.0,Table 4 p.18,0.0,annual_pct,long_run,,,,Zero-inflation policy with rigid wages and decreasing returns to scale,0,,0.0,,,0.169,Zero_inflation,TFP,,stochastic,comparison,rational,,,,calibration,OpenAlex_2yr_mean_citedness,OpenAlex,0.0,0,,,university,0.0,,,0.11514103304271334,0.11514103304271334,bootstrap,0,0.0,0.11514103304271334,0.0,8.685001111888884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,,,,0.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,1.0,0.0,0,1,0,0,0,1,0,0.6931471805599453,0.15614868248993136
9095,3,Optimal Monetary Policy under Rigid Wages and Decreasing Returns,"Kohlbrecher, Britta (2016)",Friedrich-Alexander-Universität (FAU) Erlangen-Nürnberg,Beiträge zur Jahrestagung des Vereins für Socialpolitik,1.0,2016.0,DSGE,New Keynesian,working_paper,1.0,"New Keynesian model with search and matching labor market frictions, real wage rigidity, and decreasing returns to scale in production. Features Rotemberg price adjustment costs, large firms with multiple employees, and a wage rule rigid with r",,1.0,1.0,1.0,0.0,0.0,expected utility,consumption,"retail firms, wholesale firms",retail firms: perfect competition with CES aggregation; wholesale firms: monopolistic competition with search frictions and Rotemberg price adjustment costs,0.0,,0.0,US,Q,Rotemberg_prices,sticky_real_wages,cashless,,0.0,0.0,0.0,0.99,2.0,,,,,0.66,,61.0,11.0,0.96,0.00965,0.0,Table 4 p.18,0.21,annual_pct,long_run,,,,Taylor rule policy with rigid wages and decreasing returns to scale - standard deviation of inflation relative to productivity,0,,0.21,,,0.169,Taylor_rule,TFP,,stochastic,comparison,rational,,,,calibration,OpenAlex_2yr_mean_citedness,OpenAlex,0.21,0,,,university,0.21,,,0.11514103304271334,0.11514103304271334,bootstrap,0,0.21,0.11514103304271334,1.8238502334966655,8.685001111888884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,,,,0.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,1.0,0.0,0,1,0,0,0,1,0,0.6931471805599453,0.15614868248993136
9095,4,Optimal Monetary Policy under Rigid Wages and Decreasing Returns,"Kohlbrecher, Britta (2016)",Friedrich-Alexander-Universität (FAU) Erlangen-Nürnberg,Beiträge zur Jahrestagung des Vereins für Socialpolitik,1.0,2016.0,DSGE,New Keynesian,working_paper,1.0,"New Keynesian model with search and matching labor market frictions, real wage rigidity, and decreasing returns to scale in production. Features Rotemberg price adjustment costs, large firms with multiple employees, and a wage rule rigid with r",,1.0,1.0,1.0,0.0,0.0,expected utility,consumption,"retail firms, wholesale firms",retail firms: perfect competition with CES aggregation; wholesale firms: monopolistic competition with search frictions and Rotemberg price adjustment costs,0.0,,0.0,US,Q,Rotemberg_prices,sticky_real_wages,cashless,,0.0,0.0,0.0,0.99,2.0,,,,,1.0,,61.0,11.0,0.96,0.00965,0.0,Table 3 p.17,0.91,annual_pct,long_run,,,,Ramsey optimal policy with rigid wages and constant returns to scale - standard deviation of inflation relative to productivity,0,,0.91,,,0.169,Ramsey,TFP,unconditional,stochastic,comparison,rational,,,,calibration,OpenAlex_2yr_mean_citedness,OpenAlex,0.91,0,,,university,0.91,,,0.11514103304271334,0.11514103304271334,bootstrap,0,0.91,0.11514103304271334,7.903351011818884,8.685001111888884,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,,,,0.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,1.0,0.0,0,1,0,0,0,1,0,0.6931471805599453,0.15614868248993136
9095,5,Optimal Monetary Policy under Rigid Wages and Decreasing Returns,"Kohlbrecher, Britta (2016)",Friedrich-Alexander-Universität (FAU) Erlangen-Nürnberg,Beiträge zur Jahrestagung des Vereins für Socialpolitik,1.0,2016.0,DSGE,New Keynesian,working_paper,1.0,"New Keynesian model with search and matching labor market frictions, real wage rigidity, and decreasing returns to scale in production. Features Rotemberg price adjustment costs, large firms with multiple employees, and a wage rule rigid with r",,1.0,1.0,1.0,0.0,0.0,expected utility,consumption,"retail firms, wholesale firms",retail firms: perfect competition with CES aggregation; wholesale firms: monopolistic competition with search frictions and Rotemberg price adjustment costs,0.0,,0.0,US,Q,Rotemberg_prices,sticky_real_wages,cashless,,0.0,0.0,0.0,0.99,2.0,,,,,1.0,,61.0,11.0,0.96,0.00965,0.0,Table 3 p.17,0.0,annual_pct,long_run,,,,Zero-inflation policy with rigid wages and constant returns to scale,0,,0.0,,,0.169,Zero_inflation,TFP,,stochastic,comparison,rational,,,,calibration,OpenAlex_2yr_mean_citedness,OpenAlex,0.0,0,,,university,0.0,,,0.11514103304271334,0.11514103304271334,bootstrap,0,0.0,0.11514103304271334,0.0,8.685001111888884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,,,,0.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,1.0,0.0,0,1,0,0,0,1,0,0.6931471805599453,0.15614868248993136
9095,6,Optimal Monetary Policy under Rigid Wages and Decreasing Returns,"Kohlbrecher, Britta (2016)",Friedrich-Alexander-Universität (FAU) Erlangen-Nürnberg,Beiträge zur Jahrestagung des Vereins für Socialpolitik,1.0,2016.0,DSGE,New Keynesian,working_paper,1.0,"New Keynesian model with search and matching labor market frictions, real wage rigidity, and decreasing returns to scale in production. Features Rotemberg price adjustment costs, large firms with multiple employees, and a wage rule rigid with r",,1.0,1.0,1.0,0.0,0.0,expected utility,consumption,"retail firms, wholesale firms",retail firms: perfect competition with CES aggregation; wholesale firms: monopolistic competition with search frictions and Rotemberg price adjustment costs,0.0,,0.0,US,Q,Rotemberg_prices,sticky_real_wages,cashless,,0.0,0.0,0.0,0.99,2.0,,,,,0.66,,61.0,11.0,0.96,0.00965,0.0,Table 2 p.17,0.01,annual_pct,long_run,,,,Ramsey optimal policy with flexible wage (simple wage zeta=1) and decreasing returns - standard deviation of inflation relative to productivity,0,,0.01,,,0.169,Ramsey,TFP,unconditional,stochastic,comparison,rational,,,,calibration,OpenAlex_2yr_mean_citedness,OpenAlex,0.01,0,,,university,0.01,,,0.11514103304271334,0.11514103304271334,bootstrap,0,0.01,0.11514103304271334,0.08685001111888883,8.685001111888884,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,,,,0.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,1.0,0.0,0,1,0,0,0,1,0,0.6931471805599453,0.15614868248993136
9095,7,Optimal Monetary Policy under Rigid Wages and Decreasing Returns,"Kohlbrecher, Britta (2016)",Friedrich-Alexander-Universität (FAU) Erlangen-Nürnberg,Beiträge zur Jahrestagung des Vereins für Socialpolitik,1.0,2016.0,DSGE,New Keynesian,working_paper,1.0,"New Keynesian model with search and matching labor market frictions, real wage rigidity, and decreasing returns to scale in production. Features Rotemberg price adjustment costs, large firms with multiple employees, and a wage rule rigid with r",,1.0,1.0,1.0,0.0,0.0,expected utility,consumption,"retail firms, wholesale firms",retail firms: perfect competition with CES aggregation; wholesale firms: monopolistic competition with search frictions and Rotemberg price adjustment costs,0.0,,0.0,US,Q,Rotemberg_prices,sticky_real_wages,cashless,,0.0,0.0,0.0,0.99,2.0,,,,,0.66,,61.0,11.0,0.96,0.00965,0.0,Table 2 p.17,0.0,annual_pct,long_run,,,,Ramsey optimal policy with optimal wage and decreasing returns - standard deviation of inflation relative to productivity,0,,0.0,,,0.169,Ramsey,TFP,unconditional,stochastic,comparison,rational,,,,calibration,OpenAlex_2yr_mean_citedness,OpenAlex,0.0,0,,,university,0.0,,,0.11514103304271334,0.11514103304271334,bootstrap,0,0.0,0.11514103304271334,0.0,8.685001111888884,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,,,,0.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,1.0,0.0,0,1,0,0,0,1,0,0.6931471805599453,0.15614868248993136
9096,1,Monetary policy rules in the open economy: effects on welfare and business cycles,"Kollmann, R. (2002)",University of Bonn; Centre for Economic Policy Research,Journal of Monetary Economics,257.0,2002.0,DSGE,New Keynesian,published,1.0,"Small open economy DSGE model with staggered Calvo price setting, pricing-to-market behavior, incomplete international financial markets (bonds only), physical capital with adjustment costs, and shocks to domestic productivity, world interest r",open_economy,0.0,1.0,1.0,0.0,0.0,expected utility,"consumption, labor","intermediate goods firms, final goods firms, importers",intermediate goods firms: monopolistic competition with Calvo pricing and pricing-to-market; final goods firms: perfect competition; importers: monopolistic competition with Calvo pricing,1.0,"central bank sets interest rate according to Taylor-style rule; foreign sector provides exogenous world interest rate, world inflation, and UIP shocks",0.0,"small open economy (calibrated to Japan, Germany, UK)",Q,Calvo_prices,none,cashless,trend_inflation,0.0,0.0,0.0,0.99,,,,,,0.6,,,6.0,0.9,0.01,0.0,Table 1 Col. 1,0.08,quarterly_pct,long_run,,,,"Optimized Taylor-style rule with sticky prices, PTM, four simultaneous shocks (productivity, world interest rate, UIP, world inflation)",1,Authors present this as the baseline optimized policy rule result with all four shocks combined,0.08,,,4.185,Optimized_Taylor_rule,Multiple,unconditional,stochastic,baseline,rational,,,,calibration,OpenAlex_2yr_mean_citedness,OpenAlex,0.32,0,,,university,0.32,,,0.8685324963645523,0.8685324963645523,bootstrap,0,0.32,0.8685324963645523,0.368437567206104,1.151367397519075,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,1,0,0,0,0,1,5.552959584921617,1.6457698416814905
9096,2,Monetary policy rules in the open economy: effects on welfare and business cycles,"Kollmann, R. (2002)",University of Bonn; Centre for Economic Policy Research,Journal of Monetary Economics,257.0,2002.0,DSGE,New Keynesian,published,1.0,"Small open economy DSGE model with staggered Calvo price setting, pricing-to-market behavior, incomplete international financial markets (bonds only), physical capital with adjustment costs, and shocks to domestic productivity, world interest r",open_economy,0.0,1.0,1.0,0.0,0.0,expected utility,"consumption, labor","intermediate goods firms, final goods firms, importers",intermediate goods firms: monopolistic competition with Calvo pricing and pricing-to-market; final goods firms: perfect competition; importers: monopolistic competition with Calvo pricing,1.0,"central bank sets interest rate according to Taylor-style rule; foreign sector provides exogenous world interest rate, world inflation, and UIP shocks",0.0,"small open economy (calibrated to Japan, Germany, UK)",Q,Calvo_prices,none,cashless,trend_inflation,1.0,0.0,0.0,0.99,,,,,,0.6,,,6.0,0.9,0.01,0.0,Table 1 Col. 6,0.09,quarterly_pct,long_run,,,,Flexible prices variant with four simultaneous shocks,0,,0.09,,,4.185,Optimized_Taylor_rule,Multiple,unconditional,stochastic,comparison,rational,,,,calibration,OpenAlex_2yr_mean_citedness,OpenAlex,0.36,0,,,university,0.36,,,0.8685324963645523,0.8685324963645523,bootstrap,0,0.36,0.8685324963645523,0.41449226310686693,1.151367397519075,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,0,0,0,0,0,0,5.552959584921617,1.6457698416814905
9096,3,Monetary policy rules in the open economy: effects on welfare and business cycles,"Kollmann, R. (2002)",University of Bonn; Centre for Economic Policy Research,Journal of Monetary Economics,257.0,2002.0,DSGE,New Keynesian,published,1.0,"Small open economy DSGE model with staggered Calvo price setting, pricing-to-market behavior, incomplete international financial markets (bonds only), physical capital with adjustment costs, and shocks to domestic productivity, world interest r",open_economy,0.0,1.0,1.0,0.0,0.0,expected utility,"consumption, labor","intermediate goods firms, final goods firms, importers",intermediate goods firms: monopolistic competition with Calvo pricing and pricing-to-market; final goods firms: perfect competition; importers: monopolistic competition with Calvo pricing,1.0,"central bank sets interest rate according to Taylor-style rule; foreign sector provides exogenous world interest rate, world inflation, and UIP shocks",0.0,"small open economy (calibrated to Japan, Germany, UK)",Q,Calvo_prices,none,cashless,trend_inflation,0.0,0.0,0.0,0.99,,,,,,0.6,,,6.0,0.9,0.01,0.0,Table 3 Col. 1,1.17,quarterly_pct,long_run,,,,"Exchange rate peg with sticky prices, four simultaneous shocks",0,,1.17,,,4.185,Other,Multiple,unconditional,stochastic,robustness_mechanism,rational,,,,calibration,OpenAlex_2yr_mean_citedness,OpenAlex,4.68,0,,,university,4.68,,,0.8685324963645523,0.8685324963645523,bootstrap,0,4.68,0.8685324963645523,5.388399420389271,1.151367397519075,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,1,0,0,0,0,0,5.552959584921617,1.6457698416814905
9096,4,Monetary policy rules in the open economy: effects on welfare and business cycles,"Kollmann, R. (2002)",University of Bonn; Centre for Economic Policy Research,Journal of Monetary Economics,257.0,2002.0,DSGE,New Keynesian,published,1.0,"Small open economy DSGE model with staggered Calvo price setting, pricing-to-market behavior, incomplete international financial markets (bonds only), physical capital with adjustment costs, and shocks to domestic productivity, world interest r",open_economy,0.0,1.0,1.0,0.0,0.0,expected utility,"consumption, labor","intermediate goods firms, final goods firms, importers",intermediate goods firms: monopolistic competition with Calvo pricing and pricing-to-market; final goods firms: perfect competition; importers: monopolistic competition with Calvo pricing,1.0,"central bank sets interest rate according to Taylor-style rule; foreign sector provides exogenous world interest rate, world inflation, and UIP shocks",0.0,"small open economy (calibrated to Japan, Germany, UK)",Q,Calvo_prices,none,cashless,trend_inflation,0.0,0.0,0.0,0.99,,,,,,0.6,,,6.0,0.9,0.01,0.0,Table 3 Col. 2,0.91,quarterly_pct,long_run,,,,"Exchange rate peg with sticky prices, no UIP shocks (productivity, world interest rate, world inflation shocks only)",0,,0.91,,,4.185,Other,Multiple,unconditional,stochastic,robustness_mechanism,rational,,,,calibration,OpenAlex_2yr_mean_citedness,OpenAlex,3.64,0,,,university,3.64,,,0.8685324963645523,0.8685324963645523,bootstrap,0,3.64,0.8685324963645523,4.190977326969433,1.151367397519075,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,1,0,0,0,0,0,5.552959584921617,1.6457698416814905
9096,5,Monetary policy rules in the open economy: effects on welfare and business cycles,"Kollmann, R. (2002)",University of Bonn; Centre for Economic Policy Research,Journal of Monetary Economics,257.0,2002.0,DSGE,New Keynesian,published,1.0,"Small open economy DSGE model with staggered Calvo price setting, pricing-to-market behavior, incomplete international financial markets (bonds only), physical capital with adjustment costs, and shocks to domestic productivity, world interest r",open_economy,0.0,1.0,1.0,0.0,0.0,expected utility,"consumption, labor","intermediate goods firms, final goods firms, importers",intermediate goods firms: monopolistic competition with Calvo pricing and pricing-to-market; final goods firms: perfect competition; importers: monopolistic competition with Calvo pricing,1.0,"central bank sets interest rate according to Taylor-style rule; foreign sector provides exogenous world interest rate, world inflation, and UIP shocks",0.0,"small open economy (calibrated to Japan, Germany, UK)",Q,Calvo_prices,none,cashless,trend_inflation,0.0,0.0,0.0,0.99,,,,,,0.6,,,6.0,0.9,0.01,0.0,Table 3 Col. 3,0.07,quarterly_pct,long_run,,,,"Producer currency pricing (PCP) variant with optimized rule, four simultaneous shocks",0,,0.07,,,4.185,Optimized_Taylor_rule,Multiple,unconditional,stochastic,robustness_mechanism,rational,,,,calibration,OpenAlex_2yr_mean_citedness,OpenAlex,0.28,0,,,university,0.28,,,0.8685324963645523,0.8685324963645523,bootstrap,0,0.28,0.8685324963645523,0.322382871305341,1.151367397519075,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,1,0,0,0,0,0,5.552959584921617,1.6457698416814905
9097,1,Welfare-Maximizing Operational Monetary and Tax Policy Rules,"Kollmann, R. (2008)","ECARES, Universite Libre de Bruxelles; University of Paris XII; Centre for Economic Policy Research",Macroeconomic Dynamics,38.0,2008.0,DSGE,New Keynesian,published,1.0,"New Keynesian DSGE model with Calvo staggered price setting, capital accumulation, monopolistic competition, proportional income tax, nominal one-period government bonds, and exogenous government purchases. Model features optimized monetary (Ta",fiscal_policy,0.0,1.0,1.0,0.0,1.0,expected utility,"consumption, labor","intermediate goods firms, final goods firms",intermediate goods firms: monopolistic competition with Calvo staggered price setting; final goods firms: perfect competition with CES aggregation,0.0,,0.0,OECD,Q,Calvo_prices,none,cashless,trend_inflation,0.0,0.0,0.0,0.99,,,,,,0.6,,,6.0,0.95,0.01,0.0,Table 1 Column 1,0.0,quarterly_pct,long_run,,,,"Baseline sticky prices with nominal debt, optimized policy with simultaneous productivity and government purchases shocks",1,Authors describe as baseline model in Section 3.1; Column 1 represents the main sticky-prices specification with both shocks,0.0,,1.0,1.18,Optimized_Taylor_rule,Multiple,conditional_efficient_SS,stochastic,baseline,rational,,,,calibration,OpenAlex_2yr_mean_citedness,OpenAlex,0.0,0,,,university,0.0,,,9.715883825260674,9.715883825260674,bootstrap,0,0.0,1.8682698439967835,0.0,0.5352545849911613,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0,0,1,3.6635616461296463,0.7793248768009976
