"row","idstudy","translog"
2140,52,0
2141,52,0
2142,52,0
2143,52,0
2144,52,0
2145,52,0
2146,52,0
2147,52,0
2148,52,0
2149,52,0
2150,52,0
2151,52,0
2152,52,0
2153,52,0
2154,52,0
2155,52,0
2156,52,0
2157,52,0
2158,52,0
2159,52,0
2160,52,0
2161,52,0
2162,52,0
2163,52,0
2164,52,0
2165,52,0
2166,52,0
2167,52,0
2168,52,0
2169,52,0
2170,52,0
2171,52,0
2172,52,0
2173,52,0
2174,52,0
2175,52,0
2176,52,0
2177,52,0
2178,52,0
2179,52,0
2180,52,0
2181,52,0
2182,52,0
2183,52,0
2184,52,0
2185,52,0
2186,52,0
2187,52,0
2188,52,0
2189,52,0
2190,52,0
2191,52,0
2192,52,0
2193,52,0
2194,52,0
2195,52,0
2196,52,0
2197,52,0
2198,137,0
2199,137,0
2200,137,0
2201,54,0
2202,54,0
2203,54,0
2204,56,0
2205,56,0
2206,56,0
2207,56,0
2208,56,0
2209,56,0
2210,56,0
2211,56,0
2212,56,0
2213,56,0
2214,56,0
2215,56,0
2216,56,0
2217,56,0
2218,56,0
2219,56,0
2220,56,0
2221,56,0
2222,56,0
2223,57,0
2224,57,0
2225,57,0
2226,57,0
2227,57,0
2228,57,0
2229,57,0
2230,57,0
2231,57,0
2232,57,0
2233,57,0
2234,57,0
2235,57,0
2236,57,0
2237,57,0
2238,57,0
2239,57,0
2240,57,0
2241,57,0
2242,57,0
2243,57,0
2244,57,0
2245,57,0
2246,57,0
2247,57,0
2248,57,0
2249,57,0
2250,57,0
2251,57,0
2252,57,0
2253,57,0
2254,57,0
2255,57,0
2256,57,0
2257,57,0
2258,57,0
2259,57,0
2260,57,0
2261,57,0
2262,57,0
2263,57,0
2264,57,0
2265,57,0
2266,57,0
2267,57,0
2268,57,0
2269,57,0
2270,57,0
2271,57,0
2272,57,0
2273,57,0
2274,57,0
2275,57,0
2276,57,0
2277,57,0
2278,57,0
2279,57,0
2280,57,0
2281,57,0
2282,57,0
2283,57,0
2284,57,0
2285,57,0
2286,57,0
2287,57,0
2288,57,0
2289,57,0
2290,57,0
2291,57,0
2292,57,0
2293,57,0
2294,57,0
2295,57,0
2296,57,0
2297,57,0
2298,57,0
2299,57,0
2300,57,0
2301,57,0
2302,57,0
2303,57,0
2304,57,0
2305,57,0
2306,57,0
2307,57,0
2308,57,0
2309,57,0
2310,57,0
2311,57,0
2312,57,0
2313,57,0
2314,57,0
2315,57,0
2316,57,0
2317,57,0
2318,57,0
2319,57,0
2320,57,0
2321,57,0
2322,57,0
2323,57,0
2324,57,0
2325,57,0
2326,57,0
2327,57,0
2328,57,0
2329,57,0
2330,57,0
2331,57,0
2332,57,0
2333,57,0
2334,57,0
2335,57,0
2336,57,0
2337,57,0
2338,57,0
2339,57,0
2340,57,0
2341,57,0
2342,57,0
2343,57,0
2344,57,0
2345,57,0
2346,57,0
2347,57,0
2348,57,0
2349,1,0
2350,3,0
2351,3,0
2352,3,0
2353,3,0
2354,3,0
2355,3,0
2356,3,0
2357,3,0
2358,3,0
2359,3,0
2360,3,0
2361,3,0
2362,3,0
2363,3,0
2364,3,0
2365,3,0
2366,3,0
2367,3,0
2368,3,0
2369,3,0
2370,3,0
2371,3,0
2372,3,0
2373,3,0
2374,3,0
2375,6,1
2376,6,1
2377,6,1
2378,6,1
2379,6,1
2380,6,1
2381,11,0
2382,11,0
2383,11,0
2384,11,0
2385,11,0
2386,11,0
2387,11,0
2388,11,0
2389,11,0
2390,11,0
2391,11,0
2392,11,0
2393,11,0
2394,11,0
2395,11,0
2396,11,0
2397,11,0
2398,11,0
2399,11,0
2400,11,0
2401,11,0
2402,11,0
2403,11,0
2404,11,0
2405,11,0
2406,11,0
2407,11,0
2408,11,0
2409,11,0
2410,11,0
2411,11,0
2412,11,0
2413,11,0
2414,11,0
2415,11,0
2416,11,0
2417,11,0
2418,11,0
2419,11,0
2420,11,0
2421,11,0
2422,11,0
2423,11,0
2424,11,0
2425,11,0
2426,11,0
2427,11,0
2428,11,0
2429,11,0
2430,11,0
2431,11,0
2432,11,0
2433,11,0
2434,11,0
2435,11,0
2436,11,0
2437,11,0
2438,11,0
2439,11,0
2440,11,0
2441,11,0
2442,11,0
2443,11,0
2444,11,0
2445,11,0
2446,11,0
2447,11,0
2448,11,0
2449,11,0
2450,11,0
2451,11,0
2452,11,0
2453,11,0
2454,11,0
2455,11,0
2456,11,0
2457,11,0
2458,11,0
2459,11,0
2460,11,0
2461,11,0
2462,11,0
2463,11,0
2464,11,0
2465,11,0
2466,11,0
2467,11,0
2468,11,0
2469,11,0
2470,11,0
2471,11,0
2472,11,0
2473,11,0
2474,11,0
2475,11,0
2476,11,0
2477,11,0
2478,11,0
2479,11,0
2480,11,0
2481,11,0
2482,11,0
2483,11,0
2484,11,0
2485,11,0
2486,11,0
2487,11,0
2488,11,0
2489,11,0
2490,11,0
2491,11,0
2492,11,0
2493,11,0
2494,11,0
2495,11,0
2496,11,0
2497,11,0
2498,11,0
2499,11,0
2500,11,0
2501,11,0
2502,11,0
2503,11,0
2504,11,0
2505,11,0
2506,11,0
2507,11,0
2508,11,0
2509,11,0
2510,11,0
2511,11,0
2512,11,0
2513,11,0
2514,11,0
2515,11,0
2516,11,0
2517,11,0
2518,11,0
2519,11,0
2520,11,0
2521,11,0
2522,11,0
2523,11,0
2524,11,0
2525,11,0
2526,11,0
2527,11,0
2528,11,0
2529,11,0
2530,11,0
2531,11,0
2532,11,0
2533,11,0
2534,11,0
2535,11,0
2536,11,0
2537,11,0
2538,11,0
2539,11,0
2540,11,0
2541,11,0
2542,11,0
2543,11,0
2544,11,0
2545,11,0
2546,11,0
2547,11,0
2548,11,0
2549,11,0
2550,11,0
2551,11,0
2552,11,0
2553,11,0
2554,11,0
2555,11,0
2556,11,0
2557,11,0
2558,11,0
2559,11,0
2560,11,0
2561,11,0
2562,11,0
2563,11,0
2564,11,0
2565,11,0
2566,11,0
2567,11,0
2568,11,0
2569,11,0
2570,11,0
2571,11,0
2572,11,0
2573,11,0
2574,11,0
2575,11,0
2576,11,0
2577,11,0
2578,11,0
2579,11,0
2580,11,0
2581,11,0
2582,11,0
2583,11,0
2584,12,0
2585,10,0
2586,10,0
2587,10,0
2588,10,0
2589,10,0
2590,10,0
2591,10,0
2592,10,0
2593,10,0
2594,10,0
2595,10,0
2596,10,0
2597,10,0
2598,10,0
2599,10,0
2600,10,0
2601,10,0
2602,10,0
2603,10,0
2604,10,0
2605,10,0
2606,10,0
2607,10,0
2608,10,0
2609,10,0
2610,10,0
2611,10,0
2612,10,0
2613,10,0
2614,10,0
2615,10,0
2616,10,0
2617,10,0
2618,10,0
2619,10,0
2620,10,0
2621,10,0
2622,10,0
2623,10,0
2624,10,0
2625,13,0
2626,13,0
2627,13,0
2628,13,0
2629,13,0
2630,13,0
2631,13,0
2632,13,0
2633,13,0
2634,14,0
2635,14,0
2636,14,0
2637,14,0
2638,14,0
2639,14,0
2640,14,0
2641,14,0
2642,14,0
2643,14,0
2644,14,0
2645,14,0
2646,14,0
2647,14,0
2648,14,0
2649,14,0
2650,14,0
2651,14,0
2652,14,0
2653,14,0
2654,14,0
2655,14,0
2656,14,0
2657,16,0
2658,16,0
2659,16,0
2660,16,0
2661,16,0
2662,16,0
2663,16,0
2664,16,0
2665,16,0
2666,16,0
2667,16,0
2668,16,0
2669,16,0
2670,16,0
2671,18,0
2672,18,0
2673,18,0
2674,18,0
2675,18,0
2676,18,0
2677,18,0
2678,18,0
2679,18,0
2680,19,1
2681,20,0
2682,20,0
2683,21,0
2684,21,0
2685,21,0
2686,21,0
2687,21,0
2688,21,0
2689,21,0
2690,21,0
2691,22,0
2692,22,0
2693,22,0
2694,22,0
2695,22,0
2696,22,0
2697,22,0
2698,22,0
2699,22,0
2700,23,0
2701,23,0
2702,23,0
2703,23,0
2704,23,0
2705,23,0
2706,25,1
2707,25,1
2708,26,0
2709,26,0
2710,26,0
2711,28,0
2712,32,1
2713,32,1
2714,32,1
2715,32,1
2716,32,1
2717,32,1
2718,32,1
2719,32,1
2720,32,1
2721,32,1
2722,32,1
2723,32,1
2724,32,1
2725,32,1
2726,32,1
2727,32,1
2728,32,1
2729,32,1
2730,32,1
2731,32,1
2732,32,1
2733,32,1
2734,32,1
2735,32,1
2736,34,0
2737,34,0
2738,34,0
2739,34,0
2740,34,0
2741,34,0
2742,34,0
2743,34,0
2744,34,0
2745,34,0
2746,34,0
2747,34,0
2748,34,0
2749,34,0
2750,34,0
2751,34,0
2752,34,0
2753,34,0
2754,34,0
2755,34,0
2756,34,0
2757,34,0
2758,34,0
2759,34,0
2760,34,0
2761,34,0
2762,34,0
2763,34,0
2764,34,0
2765,34,0
2766,34,0
2767,34,0
2768,34,0
2769,34,0
2770,34,0
2771,34,0
2772,34,0
2773,34,0
2774,34,0
2775,34,0
2776,34,0
2777,34,0
2778,34,0
2779,34,0
2780,34,0
2781,34,0
2782,34,0
2783,34,0
2784,34,0
2785,34,0
2786,34,0
2787,34,0
2788,34,0
2789,34,0
2790,34,0
2791,34,0
2792,37,0
2793,37,0
2794,37,0
2795,37,0
2796,37,0
2797,37,0
2798,37,0
2799,37,0
2800,37,0
2801,37,0
2802,37,0
2803,37,0
2804,37,0
2805,37,0
2806,37,0
2807,37,0
2808,37,0
2809,45,0
2810,45,0
2811,46,0
2812,46,0
2813,46,0
2814,46,0
2815,46,0
2816,46,0
2817,46,0
2818,46,0
2819,46,0
2820,50,0
2821,29,0
2822,29,0
2823,29,0
2824,29,0
2825,29,0
2826,29,0
2827,29,0
2828,29,0
2829,29,0
2830,29,0
2831,29,0
2832,29,0
2833,29,0
2834,36,0
2835,36,0
2836,36,0
2837,36,0
2838,36,0
2839,36,0
2840,36,0
2841,36,0
2842,35,0
2843,35,0
2844,35,0
2845,35,0
2846,35,0
2847,35,0
2848,35,0
2849,35,0
2850,35,0
2851,35,0
2852,35,0
2853,35,0
2854,35,0
2855,35,0
2856,35,0
2857,35,0
2858,35,0
2859,35,0
2860,35,0
2861,35,0
2862,35,0
2863,35,0
2864,35,0
2865,35,0
2866,35,0
2867,35,0
2868,35,0
2869,35,0
2870,35,0
2871,35,0
2872,35,0
2873,35,0
2874,35,0
2875,35,0
2876,35,0
2877,35,0
2878,35,0
2879,35,0
2880,35,0
2881,35,0
2882,35,0
2883,35,0
2884,35,0
2885,35,0
2886,35,0
2887,35,0
2888,35,0
2889,35,0
2890,35,0
2891,35,0
2892,35,0
2893,35,0
2894,35,0
2895,35,0
2896,35,0
2897,35,0
2898,35,0
2899,35,0
2900,35,0
2901,35,0
2902,35,0
2903,35,0
2904,35,0
2905,35,0
2906,35,0
2907,35,0
2908,35,0
2909,35,0
2910,35,0
2911,35,0
2912,35,0
2913,35,0
2914,35,0
2915,35,0
2916,35,0
2917,35,0
2918,35,0
2919,35,0
2920,33,0
2921,33,0
2922,33,0
2923,33,0
2924,33,0
2925,33,0
2926,33,0
2927,33,0
2928,33,0
2929,33,0
2930,33,0
2931,33,0
2932,33,0
2933,33,0
2934,33,0
2935,33,0
2936,33,0
2937,33,0
2938,33,0
2939,33,0
2940,33,0
2941,33,0
2942,33,0
2943,33,0
2944,33,0
2945,9,0
2946,9,0
2947,9,0
2948,9,0
2949,9,0
2950,9,0
2951,9,0
2952,9,0
2953,9,0
2954,9,0
2955,9,0
2956,9,0
2957,9,0
2958,9,0
2959,9,0
2960,9,0
2961,9,0
2962,9,0
2963,9,0
2964,9,0
2965,9,0
2966,48,0
2967,48,0
2968,48,0
2969,48,0
2970,48,0
2971,48,0
2972,48,0
2973,48,0
2974,48,0
2975,48,0
2976,48,0
2977,48,0
2978,48,0
2979,48,0
2980,48,0
2981,48,0
2982,48,0
2983,48,0
2984,48,0
2985,48,0
2986,47,0
2987,47,0
2988,47,0
2989,47,0
2990,47,0
2991,47,0
2992,47,0
2993,47,0
2994,47,0
2995,47,0
2996,47,0
2997,47,0
2998,47,0
2999,47,0
3000,47,0
3001,47,0
3002,139,0
3003,139,0
3004,139,0
3005,139,0
3006,139,0
3007,139,0
3008,139,0
3009,139,0
3010,139,0
3011,139,0
3012,139,0
3013,139,0
3014,139,0
3015,139,0
3016,139,0
3017,139,0
3018,139,0
3019,139,0
3020,139,0
3021,139,0
3022,139,0
3023,139,0
3024,139,0
3025,139,0
3026,139,0
3027,139,0
3028,139,0
3029,139,0
3030,139,0
3031,139,0
3032,139,0
3033,139,0
3034,139,0
3035,139,0
3036,139,0
3037,139,0
3038,139,0
3039,139,0
3040,139,0
3041,139,0
3042,139,0
3043,139,0
3044,139,0
3045,139,0
3046,139,0
3047,139,0
3048,139,0
3049,139,0
3050,139,0
3051,139,0
3052,139,0
3053,139,0
3054,139,0
3055,139,0
3056,139,0
3057,139,0
3058,139,0
3059,139,0
3060,139,0
3061,139,0
3062,139,0
3063,139,0
3064,139,0
3065,139,0
3066,139,0
3067,139,0
3068,139,0
3069,139,0
3070,139,0
3071,139,0
3072,139,0
3073,139,0
3074,139,0
3075,139,0
3076,139,0
3077,139,0
3078,139,0
3079,139,0
3080,139,0
3081,139,0
3082,139,0
3083,139,0
3084,139,0
3085,139,0
3086,139,0
3087,139,0
3088,139,0
3089,139,0
3090,139,0
3091,139,0
3092,139,0
3093,139,0
3094,139,0
3095,139,0
3096,139,0
3097,139,0
3098,139,0
3099,139,0
3100,139,0
3101,139,0
3102,139,0
3103,139,0
3104,139,0
3105,139,0
3106,139,0
3107,139,0
3108,139,0
3109,139,0
3110,139,0
3111,139,0
3112,139,0
3113,139,0
3114,139,0
3115,139,0
3116,139,0
3117,139,0
3118,139,0
3119,139,0
3120,139,0
3121,139,0
3122,139,0
3123,139,0
3124,139,0
3125,139,0
3126,139,0
3127,139,0
3128,139,0
3129,139,0
3130,139,0
3131,139,0
3132,139,0
3133,139,0
3134,139,0
3135,139,0
3136,139,0
3137,139,0
3138,139,0
3139,139,0
3140,139,0
3141,139,0
3142,139,0
3143,139,0
3144,139,0
3145,139,0
3146,139,0
3147,139,0
3148,139,0
3149,139,0
3150,139,0
3151,139,0
3152,139,0
3153,139,0
3154,139,0
3155,139,0
3156,139,0
3157,139,0
3158,139,0
3159,139,0
3160,139,0
3161,139,0
3162,139,0
3163,139,0
3164,139,0
3165,139,0
3166,139,0
3167,139,0
3168,139,0
3169,139,0
3170,139,0
3171,139,0
3172,139,0
3173,139,0
3174,139,0
3175,139,0
3176,139,0
3177,139,0
3178,139,0
3179,139,0
3180,139,0
3181,139,0
3182,139,0
3183,139,0
3184,139,0
3185,139,0
3186,139,0
