growths,inlevels,who,idstudy,Author,pubyear,authoryear,idirf,location,Country,idcountry,Model,shock,brackets,scale,first_irf,last_irf,Transmission_lags,Journal,horizon,estimateraw,lowerboundraw,upperboundraw,seraw,est,LB,UB,SE_l,SE_u,monthly,quarterly,annually,panel,ts,crosssec,Start_orig,End_orig,start,end,length_y,cross_units,time_units,nobs,midyear,list_of_vars,no_vars,cpi,gdp_defl,gdp_log,gdp_gr,other_econ,ir,foreign_ir,output_gap,indprod,credit,eq_prices,consump,res_invest,ms,exchan,mci,shadow,lrir,hpi_def,real_hp,hpi_source,ir_def,regimes,lags_q,time_trend,season,season_adj,season_dum,DSGE,BVAR,FAVAR,SVAR,DVAR,VECM,LevVAR,LogVAR,cholesky,sign_rest,sign_restr_hp,sign_restr_other,srlr_restr,nonrecursive,other_ident,citations,impact,journalyn,city,housing_type,developed,comment,comment_1,comment_2,concat,ext_crisis1,ext_ir_level,ext_ir_long,ext_10bond,ext_spread,ext_floating,ext_fdi,ext_tourism,ext_income,ext_infl,ext_creditgdp,ext_populgr,ext_activepop,ext_pti_std,ext_tourism_yoy,ext_hp,ext_dwell,ext_floating_dummy,ext_permits,ext_maturity,ext_ownership,ext_hp_ltavg,ext_hp_long,ext_boom
0,1,DE,27,Iacoviello,2008,Iacoviello2008,47,21,United Kingdom,44,VECM,25.0,1SE,1.0,1,0,20  Q,Journal of Macroeconomics,1.0,-0.000513042991491253,-0.00507270208240036,0.00396152877295118,,-0.002052171965965012,-0.02029080832960144,0.01584611509180472,0.01823863636363643,0.017898287057769732,0.0,1.0,0.0,0.0,1.0,0.0,1987Q1,2000Q2,1987.0,2000.0,14.0,1.0,56.0,56.0,1993.5,"GDP, CPI, SR IR, real HP, housing loans by nondepository inst and State to all loans",5.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HPI,1.0,Datastream,,0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1 probably,?,0.0,0.0,0.0,0.0,1.0,0.0,short and long run restrictions (King),75.0,0.185,1.0,,,,,,,United Kingdom19872000,2.0,8.608740714285714,0.0,8.178146928571428,-0.43059378571428597,15.933266762499997,3.009337942628946,0.40221187225033805,17454.9747745167,3.6755941428571437,116.20714285714284,0.27334244134105956,65.02084728744848,78.39970418695736,1.401827680475638,11.268823529411764,442.7594054,0.0,89.34909463005047,25.0,68.21499999999999,0.33430575713594646,6.5,2.0
0,1,DE,27,Iacoviello,2008,Iacoviello2008,47,21,United Kingdom,44,VECM,25.0,1SE,1.0,0,0,20  Q,Journal of Macroeconomics,2.0,-0.003194875585,-0.007927883285,0.00157123007,,-0.01277950234,-0.03171153314,0.00628492028,0.0189320308,0.01906442262,0.0,1.0,0.0,0.0,1.0,0.0,1987Q1,2000Q2,1987.0,2000.0,14.0,1.0,56.0,56.0,1993.5,"GDP, CPI, SR IR, real HP, housing loans by nondepository inst and State to all loans",5.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HPI,1.0,Datastream,,0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1 probably,?,0.0,0.0,0.0,0.0,1.0,0.0,short and long run restrictions (King),75.0,0.185,1.0,,,,,,,United Kingdom19872000,2.0,8.608740714285714,0.0,8.178146928571428,-0.43059378571428597,15.933266762499997,3.009337942628946,0.40221187225033805,17454.9747745167,3.6755941428571437,116.20714285714284,0.27334244134105956,65.02084728744848,78.39970418695736,1.401827680475638,11.268823529411764,442.7594054,0.0,89.34909463005047,25.0,68.21499999999999,0.33430575713594646,6.5,2.0
0,1,DE,27,Iacoviello,2008,Iacoviello2008,47,21,United Kingdom,44,VECM,25.0,1SE,1.0,0,0,20  Q,Journal of Macroeconomics,4.0,-0.006583003539,-0.01083057986,-0.002324399875,,-0.026332014156,-0.04332231944,-0.0092975995,0.016990305284,0.017034414656,0.0,1.0,0.0,0.0,1.0,0.0,1987Q1,2000Q2,1987.0,2000.0,14.0,1.0,56.0,56.0,1993.5,"GDP, CPI, SR IR, real HP, housing loans by nondepository inst and State to all loans",5.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HPI,1.0,Datastream,,0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1 probably,?,0.0,0.0,0.0,0.0,1.0,0.0,short and long run restrictions (King),75.0,0.185,1.0,,,,,,,United Kingdom19872000,2.0,8.608740714285714,0.0,8.178146928571428,-0.43059378571428597,15.933266762499997,3.009337942628946,0.40221187225033805,17454.9747745167,3.6755941428571437,116.20714285714284,0.27334244134105956,65.02084728744848,78.39970418695736,1.401827680475638,11.268823529411764,442.7594054,0.0,89.34909463005047,25.0,68.21499999999999,0.33430575713594646,6.5,2.0
0,1,DE,27,Iacoviello,2008,Iacoviello2008,47,21,United Kingdom,44,VECM,25.0,1SE,1.0,0,0,20  Q,Journal of Macroeconomics,8.0,-0.007103745774,-0.01107550049,-0.003131991061,,-0.028414983096,-0.04430200196,-0.012527964244,0.015887018863999996,0.015887018852,0.0,1.0,0.0,0.0,1.0,0.0,1987Q1,2000Q2,1987.0,2000.0,14.0,1.0,56.0,56.0,1993.5,"GDP, CPI, SR IR, real HP, housing loans by nondepository inst and State to all loans",5.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HPI,1.0,Datastream,,0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1 probably,?,0.0,0.0,0.0,0.0,1.0,0.0,short and long run restrictions (King),75.0,0.185,1.0,,,,,,,United Kingdom19872000,2.0,8.608740714285714,0.0,8.178146928571428,-0.43059378571428597,15.933266762499997,3.009337942628946,0.40221187225033805,17454.9747745167,3.6755941428571437,116.20714285714284,0.27334244134105956,65.02084728744848,78.39970418695736,1.401827680475638,11.268823529411764,442.7594054,0.0,89.34909463005047,25.0,68.21499999999999,0.33430575713594646,6.5,2.0
0,1,DE,27,Iacoviello,2008,Iacoviello2008,47,21,United Kingdom,44,VECM,25.0,1SE,1.0,0,0,20  Q,Journal of Macroeconomics,12.0,-0.005395892309,-0.008926340942,-0.001876476327,,-0.021583569236,-0.035705363768,-0.007505905308000001,0.014121794532,0.014077663928,0.0,1.0,0.0,0.0,1.0,0.0,1987Q1,2000Q2,1987.0,2000.0,14.0,1.0,56.0,56.0,1993.5,"GDP, CPI, SR IR, real HP, housing loans by nondepository inst and State to all loans",5.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HPI,1.0,Datastream,,0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1 probably,?,0.0,0.0,0.0,0.0,1.0,0.0,short and long run restrictions (King),75.0,0.185,1.0,,,,,,,United Kingdom19872000,2.0,8.608740714285714,0.0,8.178146928571428,-0.43059378571428597,15.933266762499997,3.009337942628946,0.40221187225033805,17454.9747745167,3.6755941428571437,116.20714285714284,0.27334244134105956,65.02084728744848,78.39970418695736,1.401827680475638,11.268823529411764,442.7594054,0.0,89.34909463005047,25.0,68.21499999999999,0.33430575713594646,6.5,2.0
0,1,DE,27,Iacoviello,2008,Iacoviello2008,47,21,United Kingdom,44,VECM,25.0,1SE,1.0,0,0,20  Q,Journal of Macroeconomics,16.0,-0.002695094859,-0.00578424272,0.0003940476959,,-0.010780379436,-0.02313697088,0.0015761907836000003,0.012356591444,0.0123565702196,0.0,1.0,0.0,0.0,1.0,0.0,1987Q1,2000Q2,1987.0,2000.0,14.0,1.0,56.0,56.0,1993.5,"GDP, CPI, SR IR, real HP, housing loans by nondepository inst and State to all loans",5.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HPI,1.0,Datastream,,0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1 probably,?,0.0,0.0,0.0,0.0,1.0,0.0,short and long run restrictions (King),75.0,0.185,1.0,,,,,,,United Kingdom19872000,2.0,8.608740714285714,0.0,8.178146928571428,-0.43059378571428597,15.933266762499997,3.009337942628946,0.40221187225033805,17454.9747745167,3.6755941428571437,116.20714285714284,0.27334244134105956,65.02084728744848,78.39970418695736,1.401827680475638,11.268823529411764,442.7594054,0.0,89.34909463005047,25.0,68.21499999999999,0.33430575713594646,6.5,2.0
0,1,DE,27,Iacoviello,2008,Iacoviello2008,47,21,United Kingdom,44,VECM,25.0,1SE,1.0,0,1,20  Q,Journal of Macroeconomics,19.0,-0.0008763629756,-0.003722787186,0.001992126539,,-0.0035054519024,-0.014891148744,0.007968506156,0.0113856968416,0.0114739580584,0.0,1.0,0.0,0.0,1.0,0.0,1987Q1,2000Q2,1987.0,2000.0,14.0,1.0,56.0,56.0,1993.5,"GDP, CPI, SR IR, real HP, housing loans by nondepository inst and State to all loans",5.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HPI,1.0,Datastream,,0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1 probably,?,0.0,0.0,0.0,0.0,1.0,0.0,short and long run restrictions (King),75.0,0.185,1.0,,,,,,,United Kingdom19872000,2.0,8.608740714285714,0.0,8.178146928571428,-0.43059378571428597,15.933266762499997,3.009337942628946,0.40221187225033805,17454.9747745167,3.6755941428571437,116.20714285714284,0.27334244134105956,65.02084728744848,78.39970418695736,1.401827680475638,11.268823529411764,442.7594054,0.0,89.34909463005047,25.0,68.21499999999999,0.33430575713594646,6.5,2.0
0,1,DE,47,Demary,2010,Demary2010,56,12,Australia,23,VAR,10000.0,1SE,1.0,1,0,16,Journal of Property Research,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,0.015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,DE,47,Demary,2010,Demary2010,56,12,Australia,23,VAR,10000.0,1SE,1.0,0,0,16,Journal of Property Research,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,0.015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,DE,47,Demary,2010,Demary2010,56,12,Australia,23,VAR,10000.0,1SE,1.0,0,0,16,Journal of Property Research,4.0,-0.695,-1.115,-0.27499999999999997,0.42,-0.00695,-0.01115,-0.00275,0.004200000000000001,0.0042,0.0,1.0,0.0,0.0,1.0,0.0,1970Q1,2005Q4,1970.0,2005.0,36.0,1.0,144.0,144.0,1987.5,"olog f real house price indices, log GDP, short-term interest rates with three-month maturity and the log GDP-deflator",4.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, real HPI,1.0,OECD,3M money markets,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0,13.0,0.015,1.0,,,,deviations from SS?,,,Australia19702005,4.0,9.33166661111111,18.0,9.401188527777782,0.06952191666666659,100.0,1.7939929619731783,0.2458306821704751,13139.001210204231,6.298441808333333,103.77500000000002,1.4130371322679738,65.70133333705199,83.85397697253192,0.5154355630024079,9.045675675675675,402.3497069,1.0,94.245458790286,25.0,68.05846153846156,2.1947838827838795,19.75,2.0
0,1,DE,47,Demary,2010,Demary2010,56,12,Australia,23,VAR,10000.0,1SE,1.0,0,0,17,Journal of Property Research,8.0,-1.185,-1.735,-0.635,0.55,-0.011850000000000001,-0.01735,-0.00635,0.0055,0.005500000000000001,0.0,1.0,0.0,0.0,1.0,0.0,1970Q1,2005Q4,1970.0,2005.0,36.0,1.0,144.0,144.0,1987.5,"olog f real house price indices, log GDP, short-term interest rates with three-month maturity and the log GDP-deflator",4.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, real HPI,1.0,OECD,3M money markets,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0,13.0,0.015,1.0,,,,"OECD databank;
ordering: prices first, and then output, interest rates and house prices last.",,,Australia19702005,4.0,9.33166661111111,18.0,9.401188527777782,0.06952191666666659,100.0,1.7939929619731783,0.2458306821704751,13139.001210204231,6.298441808333333,103.77500000000002,1.4130371322679738,65.70133333705199,83.85397697253192,0.5154355630024079,9.045675675675675,402.3497069,1.0,94.245458790286,25.0,68.05846153846156,2.1947838827838795,19.75,2.0
0,1,DE,47,Demary,2010,Demary2010,56,12,Australia,23,VAR,10000.0,1SE,1.0,0,0,18,Journal of Property Research,12.0,-1.359,-1.909,-0.8089999999999999,0.55,-0.01359,-0.01909,-0.008089999999999998,0.0055,0.005500000000000001,0.0,1.0,0.0,0.0,1.0,0.0,1970Q1,2005Q4,1970.0,2005.0,36.0,1.0,144.0,144.0,1987.5,"olog f real house price indices, log GDP, short-term interest rates with three-month maturity and the log GDP-deflator",4.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, real HPI,1.0,OECD,3M money markets,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0,13.0,0.015,1.0,,,,,,,Australia19702005,4.0,9.33166661111111,18.0,9.401188527777782,0.06952191666666659,100.0,1.7939929619731783,0.2458306821704751,13139.001210204231,6.298441808333333,103.77500000000002,1.4130371322679738,65.70133333705199,83.85397697253192,0.5154355630024079,9.045675675675675,402.3497069,1.0,94.245458790286,25.0,68.05846153846156,2.1947838827838795,19.75,2.0
0,1,DE,47,Demary,2010,Demary2010,56,12,Australia,23,VAR,10000.0,1SE,1.0,0,0,19,Journal of Property Research,16.0,-1.361,-1.871,-0.851,0.51,-0.01361,-0.01871,-0.00851,0.0051,0.0051,0.0,1.0,0.0,0.0,1.0,0.0,1970Q1,2005Q4,1970.0,2005.0,36.0,1.0,144.0,144.0,1987.5,"olog f real house price indices, log GDP, short-term interest rates with three-month maturity and the log GDP-deflator",4.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, real HPI,1.0,OECD,3M money markets,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0,13.0,0.015,1.0,,,,,,,Australia19702005,4.0,9.33166661111111,18.0,9.401188527777782,0.06952191666666659,100.0,1.7939929619731783,0.2458306821704751,13139.001210204231,6.298441808333333,103.77500000000002,1.4130371322679738,65.70133333705199,83.85397697253192,0.5154355630024079,9.045675675675675,402.3497069,1.0,94.245458790286,25.0,68.05846153846156,2.1947838827838795,19.75,2.0
0,1,DE,47,Demary,2010,Demary2010,56,12,Australia,23,VAR,10000.0,1SE,1.0,0,1,19,Journal of Property Research,99.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,13.0,0.015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,DE,47,Demary,2010,Demary2010,57,12,Denmark,27,VAR,10000.0,1SE,1.0,1,0,20,Journal of Property Research,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,13.0,0.015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,DE,47,Demary,2010,Demary2010,57,12,Denmark,27,VAR,10000.0,1SE,1.0,0,0,20,Journal of Property Research,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,13.0,0.015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,DE,47,Demary,2010,Demary2010,57,12,Denmark,27,VAR,10000.0,1SE,1.0,0,0,20,Journal of Property Research,4.0,-0.488,-1.238,0.262,0.75,-0.00488,-0.01238,0.00262,0.007500000000000001,0.0075,0.0,1.0,0.0,0.0,1.0,0.0,1970Q1,2005Q4,1970.0,2005.0,36.0,1.0,144.0,144.0,1987.5,"olog f real house price indices, log GDP, short-term interest rates with three-month maturity and the log GDP-deflator",4.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, real HPI,1.0,OECD,3M money markets,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0,13.0,0.015,1.0,,,,,,,Denmark19702005,6.0,6.3081579473684215,8.0,7.062701157894738,0.7545432105263157,38.883721765277784,1.7530632682329832,0.692151073157689,17907.213394853356,5.438801833333333,137.77499999999998,0.2844955934684905,65.94881560450827,87.89270994431872,22.56763173998865,8.669189189189188,463.7736135,0.0,105.65210634341358,30.0,53.601217948717924,2.8441062271062267,22.25,9.0
0,1,DE,47,Demary,2010,Demary2010,57,12,Denmark,27,VAR,10000.0,1SE,1.0,0,0,21,Journal of Property Research,8.0,-0.39,-1.13,0.35,0.74,-0.0039,-0.0113,0.0034999999999999996,0.0073999999999999995,0.0073999999999999995,0.0,1.0,0.0,0.0,1.0,0.0,1970Q1,2005Q4,1970.0,2005.0,36.0,1.0,144.0,144.0,1987.5,"olog f real house price indices, log GDP, short-term interest rates with three-month maturity and the log GDP-deflator",4.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, real HPI,1.0,OECD,3M money markets,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0,13.0,0.015,1.0,,,,,,,Denmark19702005,6.0,6.3081579473684215,8.0,7.062701157894738,0.7545432105263157,38.883721765277784,1.7530632682329832,0.692151073157689,17907.213394853356,5.438801833333333,137.77499999999998,0.2844955934684905,65.94881560450827,87.89270994431872,22.56763173998865,8.669189189189188,463.7736135,0.0,105.65210634341358,30.0,53.601217948717924,2.8441062271062267,22.25,9.0
0,1,DE,47,Demary,2010,Demary2010,57,12,Denmark,27,VAR,10000.0,1SE,1.0,0,0,22,Journal of Property Research,12.0,-0.404,-1.024,0.21599999999999997,0.62,-0.00404,-0.010239999999999999,0.0021599999999999996,0.006199999999999999,0.0062,0.0,1.0,0.0,0.0,1.0,0.0,1970Q1,2005Q4,1970.0,2005.0,36.0,1.0,144.0,144.0,1987.5,"olog f real house price indices, log GDP, short-term interest rates with three-month maturity and the log GDP-deflator",4.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, real HPI,1.0,OECD,3M money markets,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0,13.0,0.015,1.0,,,,,,,Denmark19702005,6.0,6.3081579473684215,8.0,7.062701157894738,0.7545432105263157,38.883721765277784,1.7530632682329832,0.692151073157689,17907.213394853356,5.438801833333333,137.77499999999998,0.2844955934684905,65.94881560450827,87.89270994431872,22.56763173998865,8.669189189189188,463.7736135,0.0,105.65210634341358,30.0,53.601217948717924,2.8441062271062267,22.25,9.0
0,1,DE,47,Demary,2010,Demary2010,57,12,Denmark,27,VAR,10000.0,1SE,1.0,0,0,23,Journal of Property Research,16.0,-0.411,-0.9410000000000001,0.11900000000000005,0.53,-0.00411,-0.009410000000000002,0.0011900000000000005,0.005300000000000002,0.005300000000000001,0.0,1.0,0.0,0.0,1.0,0.0,1970Q1,2005Q4,1970.0,2005.0,36.0,1.0,144.0,144.0,1987.5,"olog f real house price indices, log GDP, short-term interest rates with three-month maturity and the log GDP-deflator",4.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, real HPI,1.0,OECD,3M money markets,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0,13.0,0.015,1.0,,,,,,,Denmark19702005,6.0,6.3081579473684215,8.0,7.062701157894738,0.7545432105263157,38.883721765277784,1.7530632682329832,0.692151073157689,17907.213394853356,5.438801833333333,137.77499999999998,0.2844955934684905,65.94881560450827,87.89270994431872,22.56763173998865,8.669189189189188,463.7736135,0.0,105.65210634341358,30.0,53.601217948717924,2.8441062271062267,22.25,9.0
0,1,DE,47,Demary,2010,Demary2010,57,12,Denmark,27,VAR,10000.0,1SE,1.0,0,1,23,Journal of Property Research,99.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,13.0,0.015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,DE,47,Demary,2010,Demary2010,58,12,Finland,30,VAR,10000.0,1SE,1.0,1,0,24,Journal of Property Research,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,13.0,0.015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,DE,47,Demary,2010,Demary2010,58,12,Finland,30,VAR,10000.0,1SE,1.0,0,0,24,Journal of Property Research,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,13.0,0.015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,DE,47,Demary,2010,Demary2010,58,12,Finland,30,VAR,10000.0,1SE,1.0,0,0,24,Journal of Property Research,4.0,-0.672,-1.282,-0.062000000000000055,0.61,-0.00672,-0.01282,-0.0006200000000000005,0.0060999999999999995,0.0060999999999999995,0.0,1.0,0.0,0.0,1.0,0.0,1970Q1,2005Q4,1970.0,2005.0,36.0,1.0,144.0,144.0,1987.5,"olog f real house price indices, log GDP, short-term interest rates with three-month maturity and the log GDP-deflator",4.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, real HPI,1.0,OECD,3M money markets,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0,13.0,0.015,1.0,,,,,,,Finland19702005,4.0,6.480392473684209,9.0,7.464259388888889,1.1812062222222222,94.9763843447222,1.504756296772568,0.373770997232203,16822.127177159982,5.703800733333332,107.82499999999999,0.3507515199578892,67.17474593636267,101.02633028801758,1.3677110910040167,7.923513513513512,474.7259719,1.0,105.03275412401416,17.0,53.601217948717924,2.24605128205128,21.0,6.0
0,1,DE,47,Demary,2010,Demary2010,58,12,Finland,30,VAR,10000.0,1SE,1.0,0,0,25,Journal of Property Research,8.0,-0.533,-1.4729999999999999,0.4069999999999999,0.94,-0.0053300000000000005,-0.014729999999999998,0.004069999999999999,0.009399999999999999,0.009399999999999999,0.0,1.0,0.0,0.0,1.0,0.0,1970Q1,2005Q4,1970.0,2005.0,36.0,1.0,144.0,144.0,1987.5,"olog f real house price indices, log GDP, short-term interest rates with three-month maturity and the log GDP-deflator",4.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, real HPI,1.0,OECD,3M money markets,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0,13.0,0.015,1.0,,,,,,,Finland19702005,4.0,6.480392473684209,9.0,7.464259388888889,1.1812062222222222,94.9763843447222,1.504756296772568,0.373770997232203,16822.127177159982,5.703800733333332,107.82499999999999,0.3507515199578892,67.17474593636267,101.02633028801758,1.3677110910040167,7.923513513513512,474.7259719,1.0,105.03275412401416,17.0,53.601217948717924,2.24605128205128,21.0,6.0
0,1,DE,47,Demary,2010,Demary2010,58,12,Finland,30,VAR,10000.0,1SE,1.0,0,0,26,Journal of Property Research,12.0,-0.575,-1.575,0.42500000000000004,1.0,-0.00575,-0.01575,0.00425,0.01,0.01,0.0,1.0,0.0,0.0,1.0,0.0,1970Q1,2005Q4,1970.0,2005.0,36.0,1.0,144.0,144.0,1987.5,"olog f real house price indices, log GDP, short-term interest rates with three-month maturity and the log GDP-deflator",4.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, real HPI,1.0,OECD,3M money markets,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0,13.0,0.015,1.0,,,,,,,Finland19702005,4.0,6.480392473684209,9.0,7.464259388888889,1.1812062222222222,94.9763843447222,1.504756296772568,0.373770997232203,16822.127177159982,5.703800733333332,107.82499999999999,0.3507515199578892,67.17474593636267,101.02633028801758,1.3677110910040167,7.923513513513512,474.7259719,1.0,105.03275412401416,17.0,53.601217948717924,2.24605128205128,21.0,6.0
0,1,DE,47,Demary,2010,Demary2010,58,12,Finland,30,VAR,10000.0,1SE,1.0,0,0,27,Journal of Property Research,16.0,-0.831,-1.721,0.05900000000000005,0.89,-0.00831,-0.01721,0.0005900000000000006,0.0089,0.0089,0.0,1.0,0.0,0.0,1.0,0.0,1970Q1,2005Q4,1970.0,2005.0,36.0,1.0,144.0,144.0,1987.5,"olog f real house price indices, log GDP, short-term interest rates with three-month maturity and the log GDP-deflator",4.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, real HPI,1.0,OECD,3M money markets,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0,13.0,0.015,1.0,,,,,,,Finland19702005,4.0,6.480392473684209,9.0,7.464259388888889,1.1812062222222222,94.9763843447222,1.504756296772568,0.373770997232203,16822.127177159982,5.703800733333332,107.82499999999999,0.3507515199578892,67.17474593636267,101.02633028801758,1.3677110910040167,7.923513513513512,474.7259719,1.0,105.03275412401416,17.0,53.601217948717924,2.24605128205128,21.0,6.0
0,1,DE,47,Demary,2010,Demary2010,58,12,Finland,30,VAR,10000.0,1SE,1.0,0,1,27,Journal of Property Research,99.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,13.0,0.015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
