study_id,experiment_id,include,bma,study,publication_year,data_year,country,cohens_d,se_cohens_d,pcc,se_pcc,t_adjusted,precision_pcc,weight,weight_pref,weight_exp,weight_exp_pref,observations,n_obs,preferred,preferred_reasoning,effect_result,effect_effort,effect_gpa,effect_charity,effect_game,effect_work,effect_positive,task_app,task_napp,task_cog,task_man,perf_quan,perf_qual,reward_scaled,framing_pos,framing_neg,all_paid,reward_own,reward_else,control_zero,control_nonzero,mot_alt,mot_rec,mot_fai,mot_mon,location_lab,location_field,crowding_out,subject_st,subject_emp,subject_mix,male,female,mid_age,data_avgyear,developed_country,ols_method,logit_method,probit_method,tobit_method,fe_method,re_method,mean_method,did_method,other_method,data_cross,data_panel,impact_factor,citations,reference
19,25,1,1,Levitt et al. (2016),2016,2010.0,United States,0.04437822820129056,0.034928061456785744,0.022183653636499455,0.017451140860712904,1.271186440677966,57.30284386456718,0.025,0.029411764705882353,0.025,0.029411764705882353,3302,8.102283624480073,0,,1,0,1.0,0.0,0.0,0.0,1,0.0,1.0,1.0,0.0,0.0,1.0,0.2963426965000928,1.0,0.0,0.0,1.0,0.0,1,0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2.3978952727983707,7.605890001053122,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.598544377932355,4.155404818983347,"Levitt, S. D., List, J. A., Neckermann, S. & Sadoff, S. (2016): “The Behavioralist Goes to School: Leveraging Behavioral Economics to Improve Educational Performance.” American Economic Journal: Economic Policy 8(4): pp. 183-219."
19,25,1,1,Levitt et al. (2016),2016,2010.0,United States,0.09154406658885478,0.03498401388937901,0.04572416049068701,0.01743717984814335,2.6222222222222222,57.34872317133762,0.025,0.029411764705882353,0.025,0.029411764705882353,3302,8.102283624480073,0,,1,0,1.0,0.0,0.0,0.0,1,0.0,1.0,1.0,0.0,0.0,1.0,0.3855507371425682,1.0,0.0,0.0,1.0,0.0,1,0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2.3978952727983707,7.605890001053122,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.598544377932355,4.155404818983347,"Levitt, S. D., List, J. A., Neckermann, S. & Sadoff, S. (2016): “The Behavioralist Goes to School: Leveraging Behavioral Economics to Improve Educational Performance.” American Economic Journal: Economic Policy 8(4): pp. 183-219."
19,25,1,1,Levitt et al. (2016),2016,2010.0,United States,0.10876079619177825,0.0350141122518077,0.054300168385530166,0.017429683679305977,3.1153846153846154,57.37338774468329,0.025,0.029411764705882353,0.025,0.029411764705882353,3302,8.102283624480073,0,,1,0,1.0,0.0,0.0,0.0,1,0.0,1.0,1.0,0.0,0.0,1.0,0.3855507371425682,0.0,1.0,0.0,1.0,0.0,1,0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2.3978952727983707,7.605890001053122,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.598544377932355,4.155404818983347,"Levitt, S. D., List, J. A., Neckermann, S. & Sadoff, S. (2016): “The Behavioralist Goes to School: Leveraging Behavioral Economics to Improve Educational Performance.” American Economic Journal: Economic Policy 8(4): pp. 183-219."
19,25,1,1,Levitt et al. (2016),2016,2010.0,United States,-0.03250606479733489,0.03371889799075067,-0.016250886114730755,0.01685277078564671,-0.9642857142857143,59.33742366280133,0.025,0.029411764705882353,0.025,0.029411764705882353,3540,8.17188200612782,0,,1,0,1.0,0.0,0.0,0.0,1,0.0,1.0,1.0,0.0,0.0,1.0,0.2963426965000928,1.0,0.0,0.0,1.0,0.0,1,0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2.3978952727983707,7.605890001053122,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.598544377932355,4.155404818983347,"Levitt, S. D., List, J. A., Neckermann, S. & Sadoff, S. (2016): “The Behavioralist Goes to School: Leveraging Behavioral Economics to Improve Educational Performance.” American Economic Journal: Economic Policy 8(4): pp. 183-219."
19,25,1,1,Levitt et al. (2016),2016,2010.0,United States,0.08240220541217404,0.03376721687692056,0.04116617709353988,0.016840708810993588,2.4444444444444446,59.37992344759275,0.025,0.029411764705882353,0.025,0.029411764705882353,3540,8.17188200612782,0,,1,0,1.0,0.0,0.0,0.0,1,0.0,1.0,1.0,0.0,0.0,1.0,0.3855507371425682,1.0,0.0,0.0,1.0,0.0,1,0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2.3978952727983707,7.605890001053122,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.598544377932355,4.155404818983347,"Levitt, S. D., List, J. A., Neckermann, S. & Sadoff, S. (2016): “The Behavioralist Goes to School: Leveraging Behavioral Economics to Improve Educational Performance.” American Economic Journal: Economic Policy 8(4): pp. 183-219."
19,25,1,1,Levitt et al. (2016),2016,2010.0,United States,0.06741998624632421,0.03374829993352934,0.03369085602646046,0.01684542801323023,2.0,59.36328831862332,0.025,0.029411764705882353,0.025,0.029411764705882353,3540,8.17188200612782,0,,1,0,1.0,0.0,0.0,0.0,1,0.0,1.0,1.0,0.0,0.0,1.0,0.3855507371425682,0.0,1.0,0.0,1.0,0.0,1,0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2.3978952727983707,7.605890001053122,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.598544377932355,4.155404818983347,"Levitt, S. D., List, J. A., Neckermann, S. & Sadoff, S. (2016): “The Behavioralist Goes to School: Leveraging Behavioral Economics to Improve Educational Performance.” American Economic Journal: Economic Policy 8(4): pp. 183-219."
19,25,1,1,Levitt et al. (2016),2016,2010.0,United States,0.022437296297451077,0.030751275846314898,0.011217942236677218,0.01537273565766878,0.7297297297297297,65.05023063355311,0.025,0.029411764705882353,0.025,0.029411764705882353,4238,8.351846738828245,0,,1,0,1.0,0.0,0.0,0.0,1,0.0,1.0,1.0,0.0,0.0,1.0,0.2963426965000928,1.0,0.0,0.0,1.0,0.0,1,0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.5,0.5,2.3978952727983707,7.605890001053122,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.598544377932355,4.155404818983347,"Levitt, S. D., List, J. A., Neckermann, S. & Sadoff, S. (2016): “The Behavioralist Goes to School: Leveraging Behavioral Economics to Improve Educational Performance.” American Economic Journal: Economic Policy 8(4): pp. 183-219."
19,25,1,1,Levitt et al. (2016),2016,2010.0,United States,0.03953237919074713,0.030759419118002635,0.019762329379097644,0.015370700628187059,1.2857142857142856,65.05884306706115,0.025,0.029411764705882353,0.025,0.029411764705882353,4238,8.351846738828245,0,,1,0,1.0,0.0,0.0,0.0,1,0.0,1.0,1.0,0.0,0.0,1.0,0.3855507371425682,1.0,0.0,0.0,1.0,0.0,1,0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.5,0.5,2.3978952727983707,7.605890001053122,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.598544377932355,4.155404818983347,"Levitt, S. D., List, J. A., Neckermann, S. & Sadoff, S. (2016): “The Behavioralist Goes to School: Leveraging Behavioral Economics to Improve Educational Performance.” American Economic Journal: Economic Policy 8(4): pp. 183-219."
19,25,1,1,Levitt et al. (2016),2016,2010.0,United States,0.030747406037247772,0.030754673209556268,0.015371886547533641,0.015371886547533641,1.0,65.05382386916237,0.025,0.029411764705882353,0.025,0.029411764705882353,4238,8.351846738828245,0,,1,0,1.0,0.0,0.0,0.0,1,0.0,1.0,1.0,0.0,0.0,1.0,0.3855507371425682,0.0,1.0,0.0,1.0,0.0,1,0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.5,0.5,2.3978952727983707,7.605890001053122,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.598544377932355,4.155404818983347,"Levitt, S. D., List, J. A., Neckermann, S. & Sadoff, S. (2016): “The Behavioralist Goes to School: Leveraging Behavioral Economics to Improve Educational Performance.” American Economic Journal: Economic Policy 8(4): pp. 183-219."
19,25,1,1,Levitt et al. (2016),2016,2010.0,United States,-0.037393627173230616,0.03080551673691748,-0.018693546512746236,0.015394685363438078,-1.2142857142857142,64.95748216946157,0.025,0.029411764705882353,0.025,0.029411764705882353,4238,8.351846738828245,0,,1,0,1.0,0.0,0.0,0.0,1,0.0,1.0,1.0,0.0,0.0,1.0,0.2963426965000928,1.0,0.0,0.0,1.0,0.0,1,0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.5,0.5,2.3978952727983707,7.605890001053122,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.598544377932355,4.155404818983347,"Levitt, S. D., List, J. A., Neckermann, S. & Sadoff, S. (2016): “The Behavioralist Goes to School: Leveraging Behavioral Economics to Improve Educational Performance.” American Economic Journal: Economic Policy 8(4): pp. 183-219."
19,25,1,1,Levitt et al. (2016),2016,2010.0,United States,-0.010949245080789097,0.030795674754375002,-0.0054745405009359515,0.015397145158882361,-0.35555555555555557,64.94710478345503,0.025,0.029411764705882353,0.025,0.029411764705882353,4238,8.351846738828245,0,,1,0,1.0,0.0,0.0,0.0,1,0.0,1.0,1.0,0.0,0.0,1.0,0.3855507371425682,1.0,0.0,0.0,1.0,0.0,1,0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.5,0.5,2.3978952727983707,7.605890001053122,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.598544377932355,4.155404818983347,"Levitt, S. D., List, J. A., Neckermann, S. & Sadoff, S. (2016): “The Behavioralist Goes to School: Leveraging Behavioral Economics to Improve Educational Performance.” American Economic Journal: Economic Policy 8(4): pp. 183-219."
19,25,1,1,Levitt et al. (2016),2016,2010.0,United States,0.029537823145240994,0.0308014687640462,0.01476730113304106,0.015395696925936425,0.9591836734693877,64.95321418774786,0.025,0.029411764705882353,0.025,0.029411764705882353,4238,8.351846738828245,0,,1,0,1.0,0.0,0.0,0.0,1,0.0,1.0,1.0,0.0,0.0,1.0,0.3855507371425682,0.0,1.0,0.0,1.0,0.0,1,0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.5,0.5,2.3978952727983707,7.605890001053122,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.598544377932355,4.155404818983347,"Levitt, S. D., List, J. A., Neckermann, S. & Sadoff, S. (2016): “The Behavioralist Goes to School: Leveraging Behavioral Economics to Improve Educational Performance.” American Economic Journal: Economic Policy 8(4): pp. 183-219."
19,25,1,1,Levitt et al. (2016),2016,2010.0,United States,-0.043686302678039655,0.026995590441570308,-0.021837942265181095,0.013488140810847149,-1.619047619047619,74.13920228322357,0.025,0.029411764705882353,0.025,0.029411764705882353,5502,8.61286694148452,0,,1,0,1.0,0.0,0.0,0.0,1,0.0,1.0,1.0,0.0,0.0,1.0,0.2963426965000928,1.0,0.0,0.0,1.0,0.0,1,0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.5,0.5,2.3978952727983707,7.605890001053122,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.598544377932355,4.155404818983347,"Levitt, S. D., List, J. A., Neckermann, S. & Sadoff, S. (2016): “The Behavioralist Goes to School: Leveraging Behavioral Economics to Improve Educational Performance.” American Economic Journal: Economic Policy 8(4): pp. 183-219."
19,25,1,1,Levitt et al. (2016),2016,2010.0,United States,-0.010616150699002886,0.026983476615913368,-0.0053080005718080785,0.0134911681200122,-0.39344262295081966,74.12256604501462,0.025,0.029411764705882353,0.025,0.029411764705882353,5502,8.61286694148452,0,,1,0,1.0,0.0,0.0,0.0,1,0.0,1.0,1.0,0.0,0.0,1.0,0.3855507371425682,1.0,0.0,0.0,1.0,0.0,1,0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.5,0.5,2.3978952727983707,7.605890001053122,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.598544377932355,4.155404818983347,"Levitt, S. D., List, J. A., Neckermann, S. & Sadoff, S. (2016): “The Behavioralist Goes to School: Leveraging Behavioral Economics to Improve Educational Performance.” American Economic Journal: Economic Policy 8(4): pp. 183-219."
19,25,1,1,Levitt et al. (2016),2016,2010.0,United States,0.03512844205354022,0.02699104057815805,0.017561512356045923,0.013489277606817883,1.3018867924528303,74.13295427284929,0.025,0.029411764705882353,0.025,0.029411764705882353,5502,8.61286694148452,0,,1,0,1.0,0.0,0.0,0.0,1,0.0,1.0,1.0,0.0,0.0,1.0,0.3855507371425682,0.0,1.0,0.0,1.0,0.0,1,0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.5,0.5,2.3978952727983707,7.605890001053122,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.598544377932355,4.155404818983347,"Levitt, S. D., List, J. A., Neckermann, S. & Sadoff, S. (2016): “The Behavioralist Goes to School: Leveraging Behavioral Economics to Improve Educational Performance.” American Economic Journal: Economic Policy 8(4): pp. 183-219."
19,25,1,1,Levitt et al. (2016),2016,2010.0,United States,-0.018219213996682273,0.027016938428738965,-0.009109229041770939,0.013506787889522424,-0.6744186046511629,74.03684785601222,0.025,0.029411764705882353,0.025,0.029411764705882353,5502,8.61286694148452,0,,1,0,1.0,0.0,0.0,0.0,1,0.0,1.0,1.0,0.0,0.0,1.0,0.2963426965000928,1.0,0.0,0.0,1.0,0.0,1,0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.5,0.5,2.3978952727983707,7.605890001053122,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.598544377932355,4.155404818983347,"Levitt, S. D., List, J. A., Neckermann, S. & Sadoff, S. (2016): “The Behavioralist Goes to School: Leveraging Behavioral Economics to Improve Educational Performance.” American Economic Journal: Economic Policy 8(4): pp. 183-219."
19,25,1,1,Levitt et al. (2016),2016,2010.0,United States,0.002412026483550916,0.02701473590778038,0.0012060123647226174,0.013507338484893315,0.08928571428571429,74.03382991537569,0.025,0.029411764705882353,0.025,0.029411764705882353,5502,8.61286694148452,0,,1,0,1.0,0.0,0.0,0.0,1,0.0,1.0,1.0,0.0,0.0,1.0,0.3855507371425682,1.0,0.0,0.0,1.0,0.0,1,0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.5,0.5,2.3978952727983707,7.605890001053122,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.598544377932355,4.155404818983347,"Levitt, S. D., List, J. A., Neckermann, S. & Sadoff, S. (2016): “The Behavioralist Goes to School: Leveraging Behavioral Economics to Improve Educational Performance.” American Economic Journal: Economic Policy 8(4): pp. 183-219."
19,25,1,1,Levitt et al. (2016),2016,2010.0,United States,0.019647052084196554,0.027017303578943427,0.009823052083097162,0.013506696614258597,0.7272727272727273,74.03734818062999,0.025,0.029411764705882353,0.025,0.029411764705882353,5502,8.61286694148452,0,,1,0,1.0,0.0,0.0,0.0,1,0.0,1.0,1.0,0.0,0.0,1.0,0.3855507371425682,0.0,1.0,0.0,1.0,0.0,1,0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2.3978952727983707,7.605890001053122,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.598544377932355,4.155404818983347,"Levitt, S. D., List, J. A., Neckermann, S. & Sadoff, S. (2016): “The Behavioralist Goes to School: Leveraging Behavioral Economics to Improve Educational Performance.” American Economic Journal: Economic Policy 8(4): pp. 183-219."
20,26,1,1,Lacetera et al. (2012),2012,2007.0,United States,0.23091003380437097,0.01731176373674683,0.11469312576487456,0.008485648922938214,13.516129032258064,117.84602557581927,0.037037037037037035,0.08333333333333333,0.037037037037037035,0.08333333333333333,13707,9.525661930231381,1,"In the introduction, the authors state: 'Our estimates show that both the number of donors who attempt to donate and the number of units of blood collected significantly increase when incentives are offered. On average, offering incentives leads to 5 to 6.7 additional donors per drive—an increase of approximately 13 to 18 percent.' These results correspond to those presented in Table 5a.",1,0,0.0,1.0,0.0,0.0,1,0.0,1.0,0.0,1.0,1.0,0.0,0.32782661616980796,1.0,0.0,0.0,1.0,0.0,1,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.5,0.5,3.6888794541139363,7.604396348796338,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.598544377932355,3.122025998878283,"Lacetera, N., M. Macis, & R. Slonim (2012): “Will there be blood? Incentives and displacement effects in pro-social behavior.” American Economic Journal: Economic Policy 4(1): pp. 186–223."
20,26,1,1,Lacetera et al. (2012),2012,2007.0,United States,0.286316759229708,0.017571240454621547,0.1417135827305332,0.00852229449410423,16.62857142857143,117.33929174728772,0.037037037037037035,0.08333333333333333,0.037037037037037035,0.08333333333333333,13529,9.51259080860336,1,"In the introduction, the authors state: 'Our estimates show that both the number of donors who attempt to donate and the number of units of blood collected significantly increase when incentives are offered. On average, offering incentives leads to 5 to 6.7 additional donors per drive—an increase of approximately 13 to 18 percent.' These results correspond to those presented in Table 5a.",1,0,0.0,1.0,0.0,0.0,1,0.0,1.0,0.0,1.0,1.0,0.0,0.32782661616980796,1.0,0.0,0.0,1.0,0.0,1,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.5,0.5,3.6888794541139363,7.604396348796338,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.598544377932355,3.122025998878283,"Lacetera, N., M. Macis, & R. Slonim (2012): “Will there be blood? Incentives and displacement effects in pro-social behavior.” American Economic Journal: Economic Policy 4(1): pp. 186–223."
20,26,1,1,Lacetera et al. (2012),2012,2007.0,United States,0.2906610606374043,0.017582030192778007,0.14381966150665965,0.008519679112465074,16.88087774294671,117.3753127083047,0.037037037037037035,0.08333333333333333,0.037037037037037035,0.08333333333333333,13529,9.51259080860336,1,"In the introduction, the authors state: 'Our estimates show that both the number of donors who attempt to donate and the number of units of blood collected significantly increase when incentives are offered. On average, offering incentives leads to 5 to 6.7 additional donors per drive—an increase of approximately 13 to 18 percent.' These results correspond to those presented in Table 5a.",1,0,0.0,1.0,0.0,0.0,1,0.0,1.0,0.0,1.0,1.0,0.0,0.32782661616980796,1.0,0.0,0.0,1.0,0.0,1,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.5,0.5,3.6888794541139363,7.604396348796338,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.598544377932355,3.122025998878283,"Lacetera, N., M. Macis, & R. Slonim (2012): “Will there be blood? Incentives and displacement effects in pro-social behavior.” American Economic Journal: Economic Policy 4(1): pp. 186–223."
20,26,1,1,Lacetera et al. (2012),2012,2007.0,United States,0.10754987362557857,0.017268792876876184,0.05369735336504454,0.008597078668755129,6.246,116.31858198929353,0.037037037037037035,0.08333333333333333,0.037037037037037035,0.08333333333333333,13529,9.51259080860336,1,"In the introduction, the authors state: 'Our estimates show that both the number of donors who attempt to donate and the number of units of blood collected significantly increase when incentives are offered. On average, offering incentives leads to 5 to 6.7 additional donors per drive—an increase of approximately 13 to 18 percent.' These results correspond to those presented in Table 5a.",1,0,0.0,1.0,0.0,0.0,1,0.0,1.0,0.0,1.0,1.0,0.0,0.32782661616980796,1.0,0.0,0.0,1.0,0.0,1,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.5,0.5,3.6888794541139363,7.604396348796338,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.598544377932355,3.122025998878283,"Lacetera, N., M. Macis, & R. Slonim (2012): “Will there be blood? Incentives and displacement effects in pro-social behavior.” American Economic Journal: Economic Policy 4(1): pp. 186–223."
20,26,1,1,Lacetera et al. (2012),2012,2007.0,United States,0.13555959265212333,0.017298105761281858,0.06762463712668484,0.008589791396163025,7.872675133518619,116.41726252475586,0.037037037037037035,0.08333333333333333,0.037037037037037035,0.08333333333333333,13529,9.51259080860336,1,"In the introduction, the authors state: 'Our estimates show that both the number of donors who attempt to donate and the number of units of blood collected significantly increase when incentives are offered. On average, offering incentives leads to 5 to 6.7 additional donors per drive—an increase of approximately 13 to 18 percent.' These results correspond to those presented in Table 5a.",1,0,0.0,1.0,0.0,0.0,1,0.0,1.0,0.0,1.0,1.0,0.0,0.32782661616980796,1.0,0.0,0.0,1.0,0.0,1,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.5,0.5,3.6888794541139363,7.604396348796338,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.598544377932355,3.122025998878283,"Lacetera, N., M. Macis, & R. Slonim (2012): “Will there be blood? Incentives and displacement effects in pro-social behavior.” American Economic Journal: Economic Policy 4(1): pp. 186–223."
20,26,1,1,Lacetera et al. (2012),2012,2007.0,United States,0.12148111503000941,0.017282527982352677,0.060628818038182354,0.008593661771273077,7.0550621669627,116.36483103661392,0.037037037037037035,0.08333333333333333,0.037037037037037035,0.08333333333333333,13529,9.51259080860336,1,"In the introduction, the authors state: 'Our estimates show that both the number of donors who attempt to donate and the number of units of blood collected significantly increase when incentives are offered. On average, offering incentives leads to 5 to 6.7 additional donors per drive—an increase of approximately 13 to 18 percent.' These results correspond to those presented in Table 5a.",1,0,0.0,1.0,0.0,0.0,1,0.0,1.0,0.0,1.0,1.0,0.0,0.32782661616980796,1.0,0.0,0.0,1.0,0.0,1,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.5,0.5,3.6888794541139363,7.604396348796338,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.598544377932355,3.122025998878283,"Lacetera, N., M. Macis, & R. Slonim (2012): “Will there be blood? Incentives and displacement effects in pro-social behavior.” American Economic Journal: Economic Policy 4(1): pp. 186–223."
20,26,1,1,Lacetera et al. (2012),2012,2007.0,United States,0.11331446159653372,0.017274273649645733,0.0565665131060081,0.008595714722181798,6.5807806487614755,116.33703913177055,0.037037037037037035,0.08333333333333333,0.037037037037037035,0.08333333333333333,13529,9.51259080860336,1,"In the introduction, the authors state: 'Our estimates show that both the number of donors who attempt to donate and the number of units of blood collected significantly increase when incentives are offered. On average, offering incentives leads to 5 to 6.7 additional donors per drive—an increase of approximately 13 to 18 percent.' These results correspond to those presented in Table 5a.",1,0,0.0,1.0,0.0,0.0,1,0.0,1.0,0.0,1.0,1.0,0.0,0.32782661616980796,1.0,0.0,0.0,1.0,0.0,1,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.5,0.5,3.6888794541139363,7.604396348796338,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.598544377932355,3.122025998878283,"Lacetera, N., M. Macis, & R. Slonim (2012): “Will there be blood? Incentives and displacement effects in pro-social behavior.” American Economic Journal: Economic Policy 4(1): pp. 186–223."
20,26,1,1,Lacetera et al. (2012),2012,2007.0,United States,0.1369421950678073,0.01729972762590287,0.06831115349095425,0.00858938873649098,7.952970297029703,116.4227200186692,0.037037037037037035,0.08333333333333333,0.037037037037037035,0.08333333333333333,13529,9.51259080860336,1,"In the introduction, the authors state: 'Our estimates show that both the number of donors who attempt to donate and the number of units of blood collected significantly increase when incentives are offered. On average, offering incentives leads to 5 to 6.7 additional donors per drive—an increase of approximately 13 to 18 percent.' These results correspond to those presented in Table 5a.",1,0,0.0,1.0,0.0,0.0,1,0.0,1.0,0.0,1.0,1.0,0.0,0.32782661616980796,1.0,0.0,0.0,1.0,0.0,1,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.5,0.5,3.6888794541139363,7.604396348796338,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.598544377932355,3.122025998878283,"Lacetera, N., M. Macis, & R. Slonim (2012): “Will there be blood? Incentives and displacement effects in pro-social behavior.” American Economic Journal: Economic Policy 4(1): pp. 186–223."
20,26,1,1,Lacetera et al. (2012),2012,2007.0,United States,0.159382472733789,0.017328352525086795,0.07943938799824751,0.008582291350595789,9.256197995740703,116.51899931486004,0.037037037037037035,0.08333333333333333,0.037037037037037035,0.08333333333333333,13529,9.51259080860336,1,"In the introduction, the authors state: 'Our estimates show that both the number of donors who attempt to donate and the number of units of blood collected significantly increase when incentives are offered. On average, offering incentives leads to 5 to 6.7 additional donors per drive—an increase of approximately 13 to 18 percent.' These results correspond to those presented in Table 5a.",1,0,0.0,1.0,0.0,0.0,1,0.0,1.0,0.0,1.0,1.0,0.0,0.32782661616980796,1.0,0.0,0.0,1.0,0.0,1,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.5,0.5,3.6888794541139363,7.604396348796338,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.598544377932355,3.122025998878283,"Lacetera, N., M. Macis, & R. Slonim (2012): “Will there be blood? Incentives and displacement effects in pro-social behavior.” American Economic Journal: Economic Policy 4(1): pp. 186–223."
20,26,1,1,Lacetera et al. (2012),2012,2007.0,United States,0.1561803524721082,0.0369724122523662,0.07785315979488852,0.01831839053997377,4.25,54.589948708530585,0.037037037037037035,0.08333333333333333,0.037037037037037035,0.08333333333333333,2999,8.00603417874901,1,"In the introduction, the authors state: 'Our estimates show that both the number of donors who attempt to donate and the number of units of blood collected significantly increase when incentives are offered. On average, offering incentives leads to 5 to 6.7 additional donors per drive—an increase of approximately 13 to 18 percent.' These results correspond to those presented in Table 5a.",1,0,0.0,1.0,0.0,0.0,1,0.0,1.0,0.0,1.0,1.0,0.0,0.32782661616980796,1.0,0.0,0.0,1.0,0.0,1,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.5,0.5,3.6888794541139363,7.604396348796338,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.598544377932355,3.122025998878283,"Lacetera, N., M. Macis, & R. Slonim (2012): “Will there be blood? Incentives and displacement effects in pro-social behavior.” American Economic Journal: Economic Policy 4(1): pp. 186–223."
